#{"t_start": 1718339827.5129547, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
-7.591921,1000,11.26252
-46.458217,263,14.04115
65.11346,961,24.898765
49.560525,312,28.705295
-7.185147,19,28.934443
-3.195354,40,29.426927
-50.969291,135,31.051494
-13.345121,85,32.090717
-27.783991,314,35.710855
-12.500777,9,35.803942
22.205683,262,38.079617
-54.514504,692,43.107004
-5.206654,910,78.958088
74.662348,1000,89.425822
-1.172537,1000,100.599026
18.730518,1000,111.73967
-84.784545,1000,142.628713
-14.253743,8,142.679825
60.93397,1000,158.179711
53.129104,713,165.789146
-2.344884,18,165.98632
2.379207,252,168.611731
2.220619,39,168.970397
-8.430004,37,169.309723
-63.955713,851,174.329936
-2.454089,35,174.503556
-12.721284,9,174.548784
-39.316197,612,192.148777
-18.256539,806,196.136292
137.28328,1000,201.080197
-81.975547,1000,213.128891
-58.394106,1000,217.995848
154.152364,1000,237.938297
-27.757652,1000,242.940972
36.85613,1000,247.888686
-20.165773,450,250.115781
-8.721152,16,250.196477
5.882106,248,251.774274
-21.32298,1000,271.251181
-38.081055,1000,276.341401
24.791582,260,277.615827
36.975175,370,279.365444
60.603132,972,283.962845
22.83933,1000,303.271629
20.318865,127,303.921685
18.589993,245,312.55787
-69.595627,460,314.73343
-33.606293,1000,319.526027
8.289782,281,320.797534
14.080694,323,322.277148
18.858883,224,323.373897
17.519065,475,325.668854
-12.672355,412,327.719254
-13.257067,8,327.756659
-23.290285,1000,357.998152
-46.367395,127,358.850349
6.302595,164,359.931368
-53.298411,1000,379.983786
-14.937199,1000,390.992061
-79.784619,1000,400.6153
66.095562,629,429.780746
20.079165,220,431.200888
-57.240622,631,435.146704
67.616366,1000,454.580857
35.148838,340,458.121586
19.730015,1000,469.117966
3.339177,418,473.623365
76.391228,1000,512.832837
-41.721659,478,515.809814
-34.028214,741,520.912844
-17.516046,279,523.275738
69.245041,858,543.840543
5.766135,284,547.652536
45.888339,905,590.668711
0.31739,212,592.213577
26.821717,389,595.144289
6.310375,750,599.522845
13.594446,610,603.58496
-19.251408,177,605.006766
90.274771,785,611.745426
-11.459809,14,611.889635
-42.835964,402,616.034181
-53.714355,1000,672.961824
14.745266,256,674.716247
-11.79524,15,674.825355
-60.732679,598,678.835491
9.866855,199,680.412655
33.891894,1000,689.277802
81.726724,1000,698.614336
37.85102,743,745.443537
35.71081,1000,761.948152
-7.527336,210,763.974177
-10.36892,480,768.527792
-93.219547,1000,779.019186
-23.100535,241,781.518646
