#{"t_start": 1718269166.6069639, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
51.75734,1000,6.017069
-142.797706,1000,11.361645
-4.36543,487,14.002356
-82.373294,1000,19.260849
1.465819,71,19.641937
-53.432774,332,21.417011
-103.271945,1000,54.377413
-102.946341,264,64.780633
12.087836,105,65.355821
-12.524996,1000,70.70127
-89.535623,1000,76.024395
-4.341725,35,76.203372
-26.089387,1000,109.550158
-39.520425,230,110.791883
-27.957102,1000,116.157829
-30.2642,73,116.558665
-5.838321,38,116.758071
-17.998965,1000,130.007303
54.248583,1000,135.433259
63.215891,1000,168.234398
-0.222023,36,168.431903
-9.620046,45,168.670762
-70.442469,1000,174.067529
-120.373047,1000,179.44157
-41.622884,1000,192.868628
-1.449835,1000,225.885269
-28.520661,227,227.089643
-7.071839,36,227.276761
-62.250527,401,229.425936
52.072478,1000,234.77038
94.401155,1000,240.121929
149.868609,1000,254.249146
-92.651839,899,285.524325
42.810304,1000,290.761967
-17.144669,73,291.143002
94.909781,1000,296.471739
-33.042785,1000,302.016485
-32.399581,109,302.656435
148.198648,1000,343.193046
50.661147,1000,348.514814
-52.968309,443,350.894086
-11.873769,1000,356.448547
-34.455653,539,359.445722
42.728485,1000,392.031673
-39.966555,214,393.166946
18.791989,1000,406.834128
65.32806,1000,412.369831
145.906149,1000,418.001641
-78.318434,349,445.672056
43.676215,1000,450.877376
-28.201202,1000,464.344941
-58.668665,1000,469.96749
162.208881,846,474.830842
50.645089,1000,505.34533
142.110149,1000,510.548001
6.940758,1000,515.960503
-1.932302,1000,530.242354
63.677482,1000,560.759345
62.509877,1000,565.979652
32.671077,577,568.929485
78.611123,1000,574.41412
59.67369,1000,613.54873
-28.959916,1000,618.958208
37.782308,1000,624.468774
-30.426663,82,624.927605
-13.776282,1000,630.424882
174.888116,1000,660.732237
-87.578687,1000,674.514139
18.154832,1000,680.112915
112.33698,1000,685.658128
14.905342,1000,715.513377
58.941694,1000,720.855388
142.742171,1000,734.94136
41.250034,716,738.93328
57.998749,500,741.614023
98.102854,1000,771.981457
40.895776,1000,777.424156
63.453457,1000,782.956808
89.519709,1000,797.575274
151.813125,1000,828.815561
-15.15596,120,829.47812
76.318276,1000,835.023535
-16.089468,136,835.779801
-3.22174,66,836.144177
99.399617,1000,841.701818
33.797581,1000,855.909165
-10.647863,86,856.352072
60.191795,247,857.68653
56.550208,1000,889.66344
181.823849,1000,895.064486
65.684929,431,897.333813
23.582594,143,898.088726
171.499156,1000,903.231633
0.139005,119,903.878479
182.621614,1000,944.093596
11.965464,89,944.586647
84.158311,1000,949.985111
54.678099,1000,955.346675
12.182691,1000,960.485866
62.235206,1000,991.201822
81.216407,1000,1005.134313
232.957228,1000,1010.495911
107.452252,1000,1015.929766
31.064035,394,1018.031303
186.76769,1000,1048.700826
62.938541,1000,1054.307751
99.857347,1000,1067.701184
66.269888,1000,1073.156175
106.717783,1000,1104.500465
58.453214,1000,1110.035082
197.561393,1000,1115.483351
175.792386,1000,1128.959803
74.991298,1000,1160.305156
87.329627,346,1162.21189
71.300905,520,1165.085465
0.929921,214,1166.215294
120.785067,1000,1171.573399
226.971406,1000,1177.045638
173.075629,1000,1217.353144
17.193797,248,1218.700695
85.380461,1000,1223.875072
-12.685542,131,1224.567684
115.053327,1000,1229.859979
-9.20074,208,1230.968005
31.950753,293,1232.591736
136.068583,933,1264.453507
104.486718,1000,1270.589366
149.739334,1000,1275.743522
168.345214,1000,1281.023903
161.026474,1000,1310.26552
90.219407,1000,1317.347974
15.565142,56,1317.74189
57.602266,1000,1332.203867
84.97781,785,1336.298358
166.19265,1000,1341.712233
39.300607,231,1366.651754
-21.692321,70,1367.206799
36.151292,322,1369.624098
134.07065,477,1372.993737
-5.043162,264,1374.857296
30.094278,291,1376.831038
16.963049,1000,1382.387104
61.480297,499,1393.282901
5.919192,64,1393.597089
227.730222,1000,1422.691754
43.159658,153,1423.891144
21.473888,69,1424.417758
100.839703,318,1426.657447
100.491431,465,1429.93416
126.903252,1000,1436.005677
52.198062,191,1437.03289
176.437153,1000,1442.357597
150.996359,1000,1481.360782
82.926947,518,1484.961011
31.045587,110,1485.644558
76.346253,603,1489.522379
28.807097,267,1490.941056
61.403047,161,1491.771616
180.050011,1000,1496.921063
170.397798,1000,1502.217353
35.907577,214,1503.33588
121.165422,1000,1542.653684
-1.121198,50,1542.902653
86.273098,429,1545.061495
150.070237,415,1547.208373
68.016844,494,1549.877748
-10.053645,46,1550.136384
145.415471,1000,1555.306605
17.067243,144,1556.061832
20.093681,160,1556.911266
276.335544,1000,1586.974629
185.985616,888,1602.185511
91.596634,341,1603.99329
36.901769,126,1604.624523
58.364539,365,1606.499329
176.920075,1000,1611.811194
31.06741,111,1612.405768
209.172165,1000,1643.034739
310.03096,1000,1649.854206
193.711148,1000,1663.810969
255.772681,1000,1669.014627
145.954389,735,1673.006034
-7.936534,13,1673.073668
121.324403,1000,1705.225014
58.185784,269,1706.700178
191.77446,644,1710.218698
240.647119,835,1714.645188
15.889216,136,1715.380132
191.478964,509,1726.99976
188.54994,562,1730.201222
181.713286,1000,1762.350464
212.86764,1000,1767.693151
5.945869,67,1768.040695
94.900231,683,1771.642972
4.321613,112,1772.227828
175.69338,1000,1777.630008
251.141642,1000,1817.453687
251.148368,1000,1822.696076
272.460655,1000,1828.014661
49.142839,331,1829.75793
236.825091,674,1833.384311
260.206764,1000,1865.797689
288.211132,1000,1878.712669
7.656063,106,1879.315145
206.502811,646,1882.649277
98.187665,422,1884.847216
230.975277,1000,1890.140331
49.903876,132,1890.861292
31.052008,265,1892.539551
207.148923,1000,1924.475965
221.076621,793,1937.194124
26.001424,129,1937.866691
241.726019,1000,1943.159746
239.128934,1000,1948.717758
-10.724872,105,1949.409351
123.880824,333,1977.671718
275.680249,808,1982.127443
9.097446,69,1982.500957
357.348204,1000,1987.838574
196.689374,1000,2001.292453
349.067645,1000,2006.83045
293.863157,1000,2039.108376
212.701011,471,2041.545984
352.445943,1000,2046.840122
243.565854,1000,2052.221352
143.01752,485,2063.0274
6.114751,135,2063.962295
22.430493,87,2090.842543
173.507988,691,2094.462614
275.632961,1000,2099.822674
13.813737,156,2100.672936
131.037557,340,2102.467693
72.315119,241,2103.757502
240.303944,552,2106.720486
303.225708,971,2112.140735
19.463294,231,2141.304967
418.368258,1000,2154.954236
344.490312,1000,2160.21663
283.45674,1000,2165.532368
296.99419,627,2169.065112
255.423489,1000,2201.158959
128.167998,301,2202.778997
147.248414,884,2209.370883
43.74447,242,2210.684881
127.999076,178,2211.592444
83.401905,176,2212.513934
15.367687,89,2212.977778
9.00788,41,2213.194448
241.652814,699,2216.841533
61.521329,144,2217.627824
361.115072,1000,2249.424368
245.769055,783,2254.501628
366.94841,997,2268.422136
237.148107,594,2271.575959
204.179724,452,2273.835872
128.272774,392,2275.87877
171.847437,610,2305.023094
181.918079,1000,2311.307874
139.656515,391,2313.368124
2.549448,99,2313.902308
101.360662,303,2315.518537
56.565927,150,2316.32518
35.66602,122,2316.966774
27.083709,103,2317.529833
419.72658,1000,2330.253682
443.068849,746,2334.259977
129.751005,458,2361.520233
190.530251,388,2364.199717
37.845394,59,2364.578195
-1.905482,51,2364.855095
224.875567,586,2367.935984
402.072804,1000,2373.158428
57.573491,98,2373.658741
222.660704,473,2376.214101
396.287034,1000,2386.50193
56.172334,125,2410.476858
187.77029,603,2414.432984
434.276096,1000,2420.479125
258.878646,500,2423.08551
423.61305,1000,2428.595766
329.899868,1000,2456.654706
54.255161,135,2457.602719
355.070627,1000,2466.812067
347.185241,1000,2472.246158
-6.915173,25,2472.368888
58.845802,198,2473.355332
6.710743,150,2474.108086
478.249407,1000,2479.478579
432.330944,1000,2506.579949
78.617156,257,2508.317597
18.121348,102,2509.032737
278.813931,778,2514.486798
137.589969,292,2525.695181
44.230504,130,2526.407707
109.333367,215,2527.577387
440.885035,1000,2533.55775
267.233856,679,2537.223085
325.594322,1000,2563.98077
115.810933,251,2565.577345
25.630847,87,2566.136955
40.480888,139,2567.051055
399.547582,1000,2573.939836
222.414275,609,2585.982916
444.943971,1000,2591.893153
364.131626,1000,2618.003438
413.004999,1000,2624.772477
359.734211,1000,2630.911582
7.572368,30,2631.07775
339.605973,837,2636.833976
456.549319,1000,2663.19282
65.057442,106,2663.950474
380.132366,715,2669.028333
20.368457,58,2669.43187
364.488667,879,2675.502238
461.649019,1000,2682.34872
388.53671,685,2686.33611
9.399466,96,2705.627393
90.874282,237,2715.76018
58.871655,142,2716.769119
440.294714,1000,2723.7965
282.338844,611,2728.440902
111.834938,180,2729.762342
346.227094,699,2734.181329
442.076324,1000,2739.556923
309.043837,1000,2762.249773
186.072153,353,2774.392014
19.325329,72,2774.911654
194.887149,432,2778.041854
520.465648,1000,2785.316274
76.015906,163,2786.364216
22.816408,66,2786.726126
216.605243,441,2789.155608
542.588803,1000,2812.199948
5.401186,26,2812.328741
365.265001,1000,2817.861824
7.531869,55,2818.24683
554.106982,1000,2830.293766
35.196304,107,2831.075871
342.056807,692,2836.091476
132.509867,211,2837.627919
3.942718,41,2837.925505
10.811821,89,2838.564126
93.972833,190,2839.898292
188.577493,407,2842.554195
161.424761,599,2863.933306
481.201291,1000,2869.178087
51.632669,113,2869.783664
10.015133,185,2870.762945
530.497763,1000,2877.124229
6.397881,22,2877.277159
74.58404,151,2884.37057
-1.137847,15,2884.486109
503.299741,1000,2891.999414
408.782449,1000,2917.043505
629.759074,1000,2922.221019
518.544643,1000,2927.614422
478.043047,1000,2935.352947
264.830317,509,2961.655815
354.910485,687,2965.324502
444.523291,1000,2970.624652
112.777637,176,2971.545267
287.418571,612,2974.700406
366.258294,1000,2981.036724
4.847738,44,2981.317571
149.552259,273,3008.790757
319.924305,1000,3017.389737
112.078027,176,3018.338597
259.253849,303,3019.923798
516.317625,923,3024.820038
44.701722,102,3025.385761
678.424504,1000,3030.96177
378.613582,607,3060.35218
83.952932,151,3061.174103
597.25171,1000,3066.433352
-6.782258,33,3066.606853
93.322912,178,3067.521975
696.664264,1000,3081.699537
407.523032,628,3085.142283
97.154639,162,3086.055
385.136463,703,3090.68096
107.978345,178,3091.977773
-3.647663,43,3116.668197
481.332336,1000,3122.020498
42.725055,86,3122.490539
79.898582,159,3123.358398
541.399773,1000,3128.597281
182.524576,277,3132.890531
140.926425,252,3134.259343
168.577973,164,3135.136093
192.115947,312,3136.799243
-3.153575,23,3136.924972
399.946152,637,3140.888708
544.37965,1000,3171.900751
533.466668,839,3176.158602
184.068203,221,3177.294644
214.601677,327,3178.990508
504.168202,844,3183.458572
90.304796,80,3183.893512
-8.536,21,3184.006054
11.454449,23,3184.125136
12.396788,29,3184.296972
650.487709,1000,3215.884418
97.713483,184,3217.101812
577.556764,1000,3223.716627
268.76656,481,3226.433958
4.914689,26,3226.574878
455.275518,1000,3231.842358
30.321577,63,3232.189632
433.052545,866,3237.274212
115.333371,126,3238.087539
40.766103,71,3238.544332
652.866056,948,3268.040467
57.887099,146,3268.956554
-8.422418,29,3269.143659
262.724351,401,3271.691923
126.426732,135,3272.555129
223.485197,386,3274.836783
561.059255,801,3279.330121
117.460034,322,3280.939353
551.879381,1000,3286.946554
161.665175,236,3310.431091
55.812629,135,3311.306922
353.510095,391,3313.954694
55.668062,113,3314.739429
610.078037,1000,3324.087255
162.624905,297,3325.865464
173.147574,272,3327.471319
122.731519,281,3328.977072
186.235664,426,3331.331661
512.604604,666,3334.997945
85.065014,91,3335.504359
132.471125,133,3336.318873
3.275437,41,3336.572853
97.617815,171,3359.368258
-1.478781,17,3359.479389
-0.556761,16,3359.584234
87.497669,84,3360.134426
193.81268,287,3361.735129
202.645626,253,3363.123184
14.570412,61,3363.493032
1.186769,21,3363.620758
21.650899,50,3363.929786
550.334961,1000,3370.20203
183.856445,183,3373.861205
323.082474,611,3377.759969
17.493034,77,3378.224478
546.229431,827,3383.284471
135.387605,292,3384.966109
3.622549,40,3385.20736
40.218894,89,3385.745765
2.134079,36,3385.968249
26.423897,50,3386.273304
119.127918,141,3406.88249
80.788402,101,3407.435816
14.199405,39,3407.660358
398.372763,663,3411.52097
35.666955,70,3411.941243
702.320098,946,3417.160583
37.154098,74,3417.619733
69.105415,84,3418.141425
344.594351,493,3421.295418
610.438812,838,3431.195838
63.88241,74,3431.720872
6.823522,69,3432.209344
486.647148,877,3459.125223
16.474029,89,3459.610932
62.088759,97,3460.125115
37.33309,81,3460.550883
-1.186758,17,3460.645637
21.922562,71,3461.024317
63.885231,84,3461.477112
13.027846,37,3461.675239
210.795498,301,3463.277946
115.544369,128,3463.956385
23.803551,48,3464.202864
-11.513949,25,3464.331688
61.294477,145,3465.091925
44.211805,96,3465.625204
-1.474097,15,3465.707631
264.316772,465,3468.323484
147.629805,176,3469.427815
582.977841,1000,3475.232305
744.344396,1000,3507.374217
242.586521,409,3509.530185
0.579152,17,3509.617242
9.017292,71,3509.984975
422.000093,563,3512.932397
6.575952,44,3513.171932
149.122007,210,3514.341392
52.134973,110,3514.947923
13.150952,42,3515.17537
183.104725,258,3516.6154
33.758335,71,3517.009281
320.47326,565,3520.025241
726.827946,1000,3525.434365
489.785315,729,3553.950469
269.002047,386,3556.515928
180.313334,240,3566.492347
339.377758,566,3569.49684
797.174995,1000,3574.492697
24.213418,40,3574.707478
119.966748,141,3575.479748
396.760941,578,3579.158876
41.051512,75,3579.669992
466.857268,782,3585.187548
308.577456,387,3611.370679
67.44146,65,3611.722908
82.829589,211,3612.871425
84.222575,51,3613.150054
155.591102,164,3614.048923
9.812627,53,3614.341119
-2.07871,51,3614.621958
254.698247,448,3616.957217
632.985297,779,3621.583278
65.61066,86,3622.023158
35.317054,94,3622.517256
28.456223,43,3622.763329
722.105575,1000,3628.129417
281.282885,405,3630.760905
67.382137,154,3631.786232
358.754957,487,3659.930002
30.185712,99,3660.447584
491.935561,765,3664.649158
38.93241,41,3664.874331
186.811983,177,3665.876657
175.250106,247,3667.185741
1.176094,101,3667.693819
587.705636,924,3674.518941
62.510285,177,3675.443069
51.792729,94,3675.935825
189.780541,227,3677.139059
30.85106,44,3677.378121
87.652402,144,3678.210613
723.321727,1000,3708.748744
73.448498,102,3709.404898
18.178467,56,3709.766896
69.974359,160,3710.787062
2.89594,30,3710.972859
107.34302,140,3711.851675
485.622145,704,3716.142275
232.164428,280,3717.91085
523.456623,831,3722.014536
23.584728,52,3722.266521
15.248585,39,3722.459799
296.265753,347,3724.184195
14.812996,89,3724.636774
348.633228,551,3730.086887
35.953656,64,3730.405871
35.015514,42,3730.615448
490.169699,739,3759.568211
89.338527,99,3760.266199
4.902352,24,3760.435973
730.125321,1000,3767.126734
171.884266,282,3768.930574
512.169757,898,3773.697469
838.708244,1000,3779.022992
49.894243,93,3779.582098
822.170555,1000,3810.983187
62.08504,99,3811.752867
705.954103,1000,3819.070272
404.169503,562,3822.231806
23.441025,45,3822.469677
286.5697,317,3824.146693
476.03084,917,3828.867625
597.772527,807,3853.76042
51.598644,89,3854.453372
191.508317,280,3856.63491
587.506381,959,3866.010812
486.843108,641,3870.350227
3.534333,24,3870.507907
387.927064,510,3873.799144
11.56844,30,3873.981342
751.807347,1000,3879.244242
390.313541,551,3900.68169
-26.635045,77,3901.228631
666.815302,903,3908.109025
769.817677,961,3924.576346
195.788724,136,3925.505165
151.054666,142,3926.34075
372.922464,487,3928.757922
387.666806,403,3930.758416
25.034047,85,3931.172507
250.389554,281,3932.631914
650.871753,1000,3956.648109
17.979759,35,3956.897228
292.264524,374,3959.641783
292.734533,382,3962.619415
309.86295,335,3965.222217
0.72371,18,3965.362611
161.776662,239,3967.227307
125.270762,182,3968.647335
-6.034081,14,3968.756621
236.248479,346,3971.459785
633.385253,762,3980.430125
29.649251,42,3980.671973
4.752381,25,3980.806809
476.47045,576,3983.868111
768.416329,1000,4007.390788
693.42724,750,4012.452994
140.35541,152,4013.51611
965.210461,1000,4021.104559
27.402144,52,4021.46711
228.081076,273,4023.378941
233.612048,295,4025.387768
126.567008,144,4026.321353
698.354566,1000,4051.867751
38.881712,65,4052.213027
181.362426,207,4053.42
17.138606,50,4053.720952
655.875601,1000,4059.276516
608.019627,1000,4065.695446
1.437809,37,4065.93676
55.74048,83,4066.479126
141.725341,185,4067.750025
63.604201,77,4068.298345
757.517366,819,4074.362094
831.541856,1000,4102.935666
18.216323,55,4103.26919
511.961226,608,4106.73936
17.390224,51,4107.101425
60.660546,86,4107.719291
85.089379,91,4108.368154
493.436739,541,4111.634448
472.974857,587,4115.346447
341.027754,451,4118.236588
280.105261,310,4119.944528
18.931547,48,4120.200247
51.807467,96,4120.72465
92.548218,94,4121.232317
783.65895,1000,4148.811596
289.702406,402,4151.022881
43.683168,105,4151.60344
555.040576,600,4159.849024
64.798757,138,4160.736279
288.752047,302,4162.663514
433.491107,454,4165.518231
77.450455,75,4166.000371
422.989237,529,4169.405134
846.256017,1000,4196.25843
609.193469,710,4200.506854
62.936419,124,4201.234941
187.652565,206,4202.445174
117.548942,205,4203.648665
748.668973,750,4208.310025
6.951513,40,4208.55842
747.987607,1000,4217.109203
158.030869,170,4218.073086
322.324695,253,4219.433201
705.754615,810,4246.078479
875.560265,858,4250.761568
44.604266,55,4251.068982
126.030543,217,4252.225396
222.371198,222,4253.427044
53.968956,112,4254.089154
422.230327,442,4256.822786
189.290981,339,4258.977365
902.458487,1000,4266.79986
37.587995,42,4267.065158
143.14409,146,4267.968618
-2.563914,20,4268.090435
168.456243,160,4269.113181
213.261669,180,4290.945336
352.652094,348,4293.129375
70.549466,65,4293.541653
119.437698,143,4294.406358
47.41481,47,4294.666335
30.841025,51,4294.950954
53.022462,87,4295.437182
27.313262,65,4295.804157
628.134341,1000,4301.520283
962.35666,893,4306.291368
577.411216,606,4310.439601
18.06833,34,4310.63892
97.253469,115,4311.330889
537.427975,624,4337.277574
588.083853,561,4340.94921
328.909688,317,4343.026864
