#{"t_start": 1718269166.4797366, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
-60.133509,282,2.245837
-64.99,254,3.610548
-11.89462,243,4.913822
30.510022,1000,10.295676
6.912587,43,10.525239
28.767953,839,15.04793
123.476699,1000,20.313608
23.794701,1000,53.199824
9.182747,703,66.034403
-9.912562,335,67.832017
102.979928,1000,73.14259
-26.758216,67,73.509381
-35.864124,76,73.914503
-8.242233,1000,79.351758
15.785244,1000,112.626472
-33.595191,151,113.423467
29.410191,1000,118.917866
-92.8643,1000,132.030993
-33.76963,187,133.063506
79.239285,1000,138.831385
5.651481,196,166.991052
-186.037875,1000,172.357505
-54.209138,1000,177.705342
23.220499,345,179.595521
-21.0244,1000,193.021506
-52.626274,698,224.402304
-24.964495,1000,229.774524
54.534801,1000,235.097052
67.995255,1000,240.44885
-16.223173,38,240.645348
-43.527613,1000,254.825182
-106.69316,1000,286.597671
4.78688,445,288.929601
-0.14062,1000,294.137259
-26.320081,97,294.649372
45.519423,415,296.946007
79.406858,1000,302.521798
-4.107879,1000,343.058642
-47.617011,161,343.923328
50.616262,1000,349.235828
107.982161,1000,354.746721
-80.420479,795,359.170491
47.039233,1000,391.782658
68.77315,1000,405.34697
-46.069723,864,410.15304
252.360387,1000,415.706545
-18.250999,1000,446.951636
54.523693,977,452.117045
98.554964,1000,465.620923
44.394989,290,467.272827
-13.249142,83,467.737677
-11.041546,1000,473.318378
25.101018,1000,504.050664
69.244911,544,506.928789
66.506968,1000,512.161987
122.336241,1000,526.341038
-16.656494,588,529.603572
66.246758,1000,560.154391
101.143054,1000,565.425503
222.519993,1000,570.573204
12.918638,1000,576.163231
114.747573,1000,615.188505
72.340201,425,617.498351
-1.815684,1000,623.010363
17.634503,1000,628.517721
143.24476,1000,633.990707
7.527398,122,659.53531
47.335405,159,660.393487
-10.920975,33,660.569283
92.533421,1000,674.324471
161.94466,1000,679.929451
-28.021116,82,680.38286
60.238214,1000,685.927919
5.415513,1000,715.775484
183.227111,1000,721.122431
-29.522233,80,721.553122
