#{"t_start": 1718479408.772433, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
-24.647359,16,0.702742
99.313546,190,1.687817
345.705804,272,3.090001
708.191977,304,4.660596
-8.758152,30,4.816123
242.701447,104,5.354382
669.535918,1000,10.521531
1766.422319,668,13.96711
1254.617914,455,16.311916
203.039461,335,18.039441
1069.907339,342,19.800289
57.632128,175,20.701049
96.570929,119,21.323915
287.700339,133,33.595766
-32.934363,68,33.969295
950.96009,396,36.066162
767.055465,455,38.837851
-14.595566,11,38.896451
228.47129,156,39.727859
736.700587,280,41.202815
44.560108,39,41.410023
2533.857859,930,46.299178
966.016145,659,49.85116
22.469941,42,50.076249
65.997292,41,50.296046
539.019392,191,51.330397
1032.081477,463,53.803401
360.148654,136,54.531155
292.888175,275,67.185301
1707.451616,1000,72.396518
-14.923858,9,72.444352
2740.087887,1000,83.195281
23.165167,48,83.447821
-4.498852,20,83.553638
209.993927,121,84.26861
900.645333,404,86.473829
921.63039,577,89.593928
486.547563,330,91.376704
249.518723,144,92.156652
-14.111495,20,92.266869
-49.722904,90,92.752639
441.980339,203,93.848189
336.450087,461,108.314621
179.965614,92,108.791761
360.16939,336,110.525811
1700.904503,734,114.317749
34.432585,63,114.642427
312.048637,173,115.537558
468.386508,463,117.933941
2381.62504,860,122.651316
871.571439,378,124.65216
77.518583,192,125.662574
39.562309,59,125.985259
296.962153,145,126.812119
379.514795,174,127.740706
428.834403,772,143.821369
-12.08662,24,143.947776
353.598242,156,144.764136
1788.626152,740,148.608467
355.39229,260,149.956116
199.650817,95,150.468293
308.150125,233,151.674781
159.349711,140,152.400572
1161.135016,399,154.467094
54.09254,68,154.819034
-2.690263,31,154.980065
210.757691,122,155.613836
941.83798,297,157.19429
46.492909,64,157.524709
36.619169,70,157.885782
-35.383525,28,158.03076
-57.084629,102,158.557362
240.164649,101,167.59888
2730.152551,1000,185.042944
84.34954,336,186.7845
391.45997,144,187.526805
2698.555792,1000,192.699496
392.762764,179,193.631625
-6.844286,113,194.212512
675.504364,591,197.253238
417.271937,238,198.484817
81.908346,89,198.944935
-20.014106,41,199.157745
1422.739829,636,202.44842
1581.397879,582,222.423838
-19.403854,77,222.824881
529.105986,389,224.873344
199.693155,129,225.611981
2598.553932,1000,231.071349
1447.579368,557,234.070191
2407.290203,946,238.976806
2498.527456,971,255.366183
113.466424,124,256.012962
39.316292,83,256.446369
1546.719803,571,259.423117
426.481462,234,268.558273
284.400143,132,269.246626
289.672209,428,271.487956
275.796404,215,272.720237
1993.70243,837,277.248957
531.582779,233,278.539306
1330.801951,583,281.689123
263.546355,129,282.391484
409.088283,198,295.91773
231.232988,95,296.408106
106.407226,421,298.575039
451.473368,297,300.107201
2716.236977,1000,305.303202
-6.175435,44,305.52906
272.083152,272,306.924812
405.513533,223,308.571567
-10.400345,112,309.151414
1735.234706,672,312.64381
460.028148,179,313.567298
193.106366,116,314.165639
103.095217,117,314.768486
108.468357,57,315.064272
-54.896576,47,315.307415
392.44815,358,328.904188
-11.229577,11,328.961719
1129.451873,531,331.722574
1558.007621,644,335.064598
248.382285,263,336.424565
0.966645,25,336.553923
53.664824,143,337.293224
2726.695236,927,342.070993
950.302888,332,343.780048
8.336973,64,344.108871
201.055542,106,344.659153
242.784133,116,346.683869
1485.441958,535,349.461425
-27.972344,20,349.567961
2729.065758,971,366.696292
-5.562375,35,366.877352
-230.651311,305,368.455178
-41.97994,89,368.911273
2805.560483,1000,374.072448
93.313177,70,374.43535
2.848908,19,374.534876
2118.597944,728,378.285944
924.838158,526,380.999367
2985.214757,1000,398.774308
401.906334,198,399.795419
-8.607367,48,400.043436
-9.817943,23,400.161674
392.472082,152,400.946347
180.765326,291,402.457713
541.610873,222,403.616277
-2.057789,32,403.785227
527.611092,195,404.811714
1054.864208,830,409.22923
424.785054,217,410.348264
94.603428,99,410.859086
20.726698,29,411.008058
3061.485963,1000,416.160406
1837.634361,802,433.073473
331.918473,431,435.300548
605.357434,212,437.59095
-31.787067,85,438.095137
2511.130553,1000,443.447258
73.989783,52,443.723582
1254.430425,505,446.467404
-32.715526,31,446.635724
2891.875963,1000,452.021575
545.533751,203,453.103009
427.495754,677,469.292696
2129.43276,966,474.296223
50.231181,284,475.778815
535.756715,215,477.211569
1241.952975,537,480.020207
77.732857,98,480.537964
19.759185,133,481.236191
917.126576,522,483.941021
107.044912,346,485.736967
247.884058,111,486.309834
630.835449,1000,503.551171
208.789778,507,506.256257
581.368563,417,508.470583
-20.742308,12,508.532632
374.779863,191,509.521023
207.012112,121,510.161634
617.870474,346,511.974189
137.667344,135,512.676827
289.617218,105,513.224905
945.257476,384,515.552798
1516.405927,537,518.341114
2187.039768,888,534.965971
-13.18542,15,535.043592
2872.139525,1000,540.254849
431.368799,582,543.287782
1680.044067,845,547.666914
174.530374,174,548.573454
0.222729,40,548.780903
323.488254,148,549.551611
2003.511137,737,557.009927
2285.173411,1000,574.2327
-55.605724,24,574.356845
1198.960667,420,576.528
-17.111593,19,576.627595
-22.992423,46,576.86538
-22.851824,61,577.179951
946.732712,607,580.326929
10.083831,79,580.735476
-206.668674,353,582.56566
133.023665,85,583.004829
1273.624279,402,585.096378
292.28736,194,586.105424
2987.905894,1000,591.299516
-156.982062,248,592.595063
170.146342,122,605.214792
705.344463,247,606.492693
593.30138,608,618.224769
86.019599,121,618.856885
1105.678162,485,621.369921
469.392973,147,622.131672
647.9427,364,624.026879
856.142969,305,625.606124
2941.900838,1000,630.796725
