#{"t_start": 1718269165.235046, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
64.931708,1000,6.036173
-5.612534,1000,11.444353
-14.91738,1000,16.859202
0.930578,358,18.731325
70.91837,1000,51.687798
31.02477,1000,65.832847
-194.607566,853,70.380387
-12.499995,1000,75.611655
34.779482,1000,109.161567
20.902588,1000,114.726298
-3.597933,54,115.019147
8.243259,1000,128.443545
-14.159711,175,129.355973
0.891794,1000,134.773504
-74.831715,327,136.557299
-125.064494,989,169.448466
-38.507925,326,171.177938
69.627542,1000,176.645029
-44.435474,1000,190.18279
21.026937,331,191.974383
37.071158,552,195.019897
111.310796,1000,228.707756
105.238746,492,231.379269
45.458141,1000,236.713257
-15.179551,1000,242.105784
122.354525,1000,255.710333
27.920066,1000,287.587113
6.139778,1000,292.821381
71.204582,1000,298.183561
-16.865617,1000,303.760173
-25.562703,1000,344.244857
-36.36947,1000,349.583997
9.654782,1000,355.066975
-28.652894,1000,360.637996
-34.423903,121,361.306805
-50.115598,170,389.541152
-85.963911,1000,394.833051
-20.585929,342,404.956979
56.408047,1000,410.484548
-138.272714,1000,416.041572
9.010206,182,417.055514
89.233605,1000,448.318815
65.49018,1000,453.6084
20.078874,1000,467.169352
53.474089,1000,472.786552
45.054621,1000,503.630139
-117.795896,607,506.88936
99.997696,1000,512.138131
-12.356966,1000,517.670434
-8.83195,72,518.180107
38.362152,1000,532.422987
-126.254006,1000,562.801704
39.275367,1000,568.032376
-42.846587,130,568.705625
45.294716,292,570.191485
-15.827993,69,570.545205
-156.099644,1000,576.055669
-24.908441,1000,615.076224
-9.467683,1000,620.531775
-66.485785,1000,626.047146
57.57451,1000,631.56221
72.422177,1000,661.891534
57.979567,373,663.870073
101.874044,1000,677.83562
-48.584407,1000,683.407128
-40.968279,162,684.306189
-0.268272,97,684.845716
131.864815,1000,690.281275
-30.047619,291,716.438229
91.448581,1000,721.807675
7.864314,230,723.073249
-2.886747,1000,737.367458
28.047108,1000,742.894928
61.914255,1000,773.055001
69.683286,1000,778.497603
23.470439,1000,784.04254
-50.785705,436,795.115202
-6.182471,15,795.193707
-131.002963,1000,800.535848
-42.131815,174,801.485622
159.206191,1000,832.232095
35.435228,1000,837.772302
168.209205,1000,843.345027
92.657314,1000,856.949975
6.703329,409,885.238779
38.222685,215,886.720008
148.457901,1000,892.313385
70.825468,1000,897.725839
118.17038,1000,902.911044
-32.670171,161,903.745571
14.366539,1000,942.513298
