#{"t_start": 1718269165.2308934, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
20.741209,997,6.020402
-31.640258,85,6.491461
31.393847,1000,11.890767
-9.022765,1000,17.295846
52.219073,1000,22.690955
-86.144402,412,52.446965
-61.649389,205,53.553109
-68.573845,1000,67.659789
127.1358,1000,72.934834
-28.371911,1000,78.182601
7.873437,1000,111.984749
-6.610681,292,113.549921
65.476216,1000,118.959689
-12.721998,283,128.492849
93.616686,560,131.477939
14.376991,1000,136.946475
102.433222,1000,169.870474
-18.163125,1000,175.309482
22.797756,1000,180.715162
40.319749,1000,194.292765
-50.877276,395,196.483855
44.585595,1000,230.151743
50.506429,671,233.740203
113.629011,1000,239.105409
10.880066,138,239.848275
-36.406004,1000,253.402311
-24.660087,1000,285.35672
4.784151,144,286.108499
61.457923,1000,291.374982
34.13265,300,292.962018
-44.569352,164,293.82143
77.806815,1000,299.228187
-19.221646,1000,331.327225
-20.712431,1000,345.266061
-26.236313,46,345.514535
134.401039,1000,350.814441
64.131974,1000,356.383758
63.593896,1000,389.253549
30.597068,1000,394.535259
-7.541181,1000,408.279304
96.646641,1000,413.823715
82.504974,1000,419.48842
112.214607,1000,450.530789
-62.3396,1000,455.896318
38.027324,1000,469.558417
18.939158,1000,475.144707
-13.662561,140,476.046335
124.49225,621,504.616723
2.011895,249,505.990696
-51.706508,1000,511.179945
55.616245,1000,516.664129
14.572509,1000,530.888208
-171.862326,1000,561.471352
61.180479,1000,566.769529
-18.139981,89,567.209656
31.451534,1000,572.433999
-85.150243,588,575.711144
-149.201436,1000,614.754088
-44.759715,193,615.776604
110.74657,1000,621.254255
9.516837,1000,626.771481
-98.761691,1000,632.284136
59.190175,1000,662.591585
33.684555,1000,676.474719
179.058219,1000,682.062939
178.923494,1000,687.622512
46.638316,1000,717.577027
46.234246,1000,722.951367
87.641039,1000,737.244473
41.224934,1000,742.77611
1.038239,1000,772.931215
-8.149696,112,773.527253
88.074786,460,776.018704
106.690314,1000,781.535493
34.646551,230,782.808551
50.653433,480,785.482006
73.360745,1000,799.527243
-31.88567,884,829.534499
62.404241,1000,835.108316
-0.229969,253,836.508814
-132.532322,1000,842.074535
72.269747,1000,847.580841
21.686956,408,857.907747
98.091902,1000,889.838565
136.565671,897,894.773834
-27.196106,196,895.804607
111.990042,1000,901.087661
-13.231844,127,901.754598
-90.793212,1000,907.033722
98.068826,1000,945.805952
15.339134,197,946.892876
31.842315,1000,952.335234
3.284974,170,953.247027
-6.922715,10,953.300074
150.668638,1000,958.764303
91.958997,1000,989.11178
88.532263,1000,994.803909
117.572808,1000,1007.989586
-111.252485,767,1012.15113
-20.59476,316,1013.831308
173.642915,544,1016.884881
-5.850518,195,1017.900836
1.075077,239,1043.875533
108.914381,1000,1049.927158
138.092644,1000,1063.294057
128.349719,1000,1068.390611
46.285736,1000,1098.650393
7.108626,367,1101.517438
27.936242,292,1103.285073
191.134305,1000,1108.830324
111.451354,1000,1114.284657
114.439421,1000,1126.955443
-57.362833,1000,1158.073508
1.031272,1000,1163.705989
73.798774,1000,1169.155185
97.30713,1000,1174.555402
134.325745,1000,1212.744519
-4.773655,123,1213.701954
194.942156,1000,1219.616407
2.381059,43,1219.852562
37.672621,1000,1225.129128
-35.636942,383,1227.175898
28.02387,132,1227.867533
95.447021,254,1229.227127
