#{"t_start": 1718269165.0970087, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
85.405488,829,5.225024
-86.338911,326,7.021445
-18.249891,95,7.553435
34.329371,1000,12.951259
-36.16455,1000,18.286901
-25.838032,127,18.967009
-9.696472,1000,51.937084
-101.574446,920,65.653594
52.419365,1000,70.970169
-46.693828,1000,76.201915
-155.133999,1000,109.833613
-38.594697,55,110.178804
-44.419284,212,111.402891
56.907462,1000,116.774782
-71.122604,255,118.155012
-130.927445,1000,131.528201
-75.914544,322,133.247479
-38.128364,1000,138.826495
-87.965509,1000,171.646687
49.331395,1000,177.109942
72.076464,1000,190.633502
-73.237431,267,192.083343
-18.01562,1000,225.845321
1.802087,1000,231.253364
29.960598,586,234.363304
-185.517408,1000,239.747669
-12.521261,1000,244.976448
-33.583691,249,254.665537
20.793716,291,282.814032
38.894546,1000,288.119202
6.349028,1000,293.367081
6.876136,331,295.100013
-141.716435,1000,300.574779
14.742606,1000,332.639127
-17.354804,81,333.069791
-33.812519,632,345.026481
-67.256345,730,348.924173
-2.045413,125,349.598144
-39.999668,1000,355.067728
51.773767,1000,360.639977
114.323967,1000,393.301246
214.221676,1000,406.947758
24.016457,1000,412.52177
45.434056,1000,418.097394
123.462383,1000,449.317529
126.096392,1000,454.619996
-115.160302,807,467.127082
143.303376,1000,472.741494
-36.884733,1000,503.582831
-95.315798,671,507.188638
73.849391,1000,512.442421
138.92349,1000,518.030492
53.965024,796,531.04927
34.453705,1000,561.630538
77.9125,1000,566.926349
24.282338,1000,572.097391
-11.903009,1000,577.695469
72.079758,1000,616.639911
-20.47146,45,616.867955
-8.298473,790,621.218626
1.172361,24,621.35254
-22.325075,1000,626.870331
125.665705,985,632.29979
119.576249,1000,662.602516
27.116583,1000,676.486216
105.47951,1000,682.075935
29.816398,1000,687.639563
71.686084,1000,717.59471
55.857892,1000,722.975595
-44.128925,494,734.426666
138.720935,1000,740.043361
128.633893,1000,745.423082
106.041962,1000,775.609535
-19.409347,117,776.249376
-7.124177,31,776.41796
53.930306,1000,781.938695
139.010522,1000,796.101792
26.9276,123,796.780852
143.124897,1000,802.144233
49.666414,182,828.116026
81.753642,1000,833.91231
66.301347,1000,839.470372
16.695477,1000,845.040295
72.759301,1000,858.576012
129.169774,1000,890.521906
22.900975,1000,895.968822
-32.937157,1000,901.253803
48.294661,1000,906.533411
95.880212,1000,945.264033
59.03519,1000,950.739829
36.552468,1000,956.165803
111.100492,1000,961.542811
-60.355579,549,989.579557
-29.114143,260,991.110286
77.406161,1000,1004.497868
15.081905,132,1005.141009
149.149484,1000,1010.520976
-6.026956,1000,1016.042008
19.781575,1000,1046.60066
140.144818,1000,1052.184433
30.691495,1000,1065.28842
49.906846,1000,1070.562036
-41.594837,745,1099.77435
69.896697,1000,1106.014606
-7.482348,78,1106.448749
156.191615,1000,1111.991801
103.055587,1000,1124.850273
-35.594132,381,1126.704073
199.198109,1000,1157.704415
185.010386,1000,1163.432925
-3.09931,135,1164.184618
87.839524,840,1168.760647
45.74678,172,1169.698341
46.271926,1000,1175.106246
202.580987,1000,1213.452245
3.930769,154,1214.59939
147.312711,1000,1220.330391
63.907286,458,1222.807995
43.587419,1000,1228.026554
48.591306,1000,1257.460162
170.188207,1000,1272.789181
130.527451,1000,1277.991234
10.50572,329,1279.704241
-11.556832,127,1280.428765
82.92372,1000,1285.704194
106.080348,650,1313.746115
71.743261,1000,1320.750549
153.204403,886,1334.847082
124.230984,1000,1340.069498
79.470039,1000,1345.541763
130.857068,1000,1377.111228
-11.418761,1000,1382.933808
149.371082,1000,1395.829655
146.469714,1000,1401.135255
51.993706,394,1427.852912
52.767209,583,1431.960148
-4.568481,84,1432.552152
98.880918,1000,1438.408128
120.637074,724,1442.313673
-16.290944,30,1442.483543
90.655765,364,1444.487451
103.417424,474,1454.612319
-22.943306,59,1454.946372
23.341162,220,1456.05611
192.825981,1000,1487.514327
196.429176,1000,1493.456361
27.751871,296,1495.022785
-2.747332,271,1496.416451
56.811531,1000,1501.715791
12.360606,266,1503.162093
103.918595,1000,1542.477563
170.899643,1000,1547.715183
52.23311,209,1548.844279
-3.717222,106,1549.410559
299.000313,1000,1554.747532
65.688843,1000,1560.090533
125.558355,1000,1590.931402
118.025651,1000,1605.178574
272.063001,1000,1610.387025
149.983126,527,1613.252769
74.85375,1000,1643.251208
-0.158513,412,1646.109773
109.978625,300,1648.207188
217.323798,1000,1654.355868
108.443796,462,1664.579714
203.094044,1000,1669.814302
96.188405,453,1672.393038
102.568476,1000,1704.189455
169.852503,1000,1709.988518
24.528215,236,1711.280915
78.816318,1000,1716.708117
100.068988,1000,1729.8079
130.620011,1000,1761.658729
262.537145,1000,1767.45163
11.214342,141,1768.193274
276.895441,1000,1773.497877
291.11759,1000,1786.254361
59.920533,153,1787.108151
92.583479,546,1816.938164
10.363577,127,1817.655029
-4.002423,50,1817.975438
217.067525,1000,1823.377312
407.723449,1000,1828.669938
26.696791,200,1829.720381
123.105674,1000,1835.126316
223.518637,1000,1875.221364
121.05257,1000,1880.479226
210.402608,1000,1885.688613
13.964632,141,1886.406451
65.271859,286,1887.945086
-15.298914,23,1888.06706
217.95261,1000,1919.885355
156.578596,1000,1925.883336
19.485456,369,1927.900741
260.148042,939,1940.540552
9.606999,428,1942.851691
115.060744,416,1944.982735
173.517872,945,1977.139636
360.382445,1000,1983.061458
97.012243,433,1985.399065
0.319032,508,1988.099461
281.373966,1000,2000.799616
81.312527,565,2003.87864
68.415206,332,2005.709865
33.487836,338,2034.714536
112.280143,459,2037.569624
218.640293,1000,2042.910239
399.319526,1000,2048.285003
193.117031,1000,2061.196999
23.540643,110,2061.770002
306.100868,1000,2094.337137
131.205512,238,2095.574414
279.783972,1000,2100.989814
277.719532,1000,2106.42147
211.883049,729,2110.349681
390.497879,1000,2151.227282
259.693977,1000,2156.487533
26.664599,148,2157.270614
400.556074,1000,2162.610082
201.743386,1000,2168.019066
20.88126,103,2168.591038
107.710577,435,2197.37186
284.366773,946,2202.826722
150.240252,445,2212.493877
262.41951,1000,2217.763182
292.201691,1000,2223.17885
282.092266,1000,2256.025184
297.898998,1000,2261.439026
8.876331,195,2262.582387
353.448234,1000,2275.245869
325.171781,1000,2280.748749
227.70324,1000,2312.799209
55.174304,188,2313.780282
126.315162,667,2317.371484
54.397784,312,2319.05477
145.431249,530,2321.864574
262.710833,892,2334.698612
408.727761,1000,2365.418604
62.126623,184,2366.535635
218.483906,1000,2371.87719
163.33626,352,2373.755539
76.516178,333,2375.487028
23.158311,83,2375.93184
244.874514,1000,2381.472104
301.311492,803,2385.99441
125.261645,341,2419.666532
156.051939,524,2422.434464
10.46686,178,2423.353548
33.37105,166,2424.230027
368.401968,817,2428.717646
166.599755,310,2430.4265
169.896877,431,2432.792996
268.824964,1000,2438.735356
394.648249,1000,2468.25748
46.940826,1000,2481.22677
327.945177,1000,2487.117164
181.757882,553,2490.637025
3.057409,74,2491.120468
409.770039,1000,2497.400698
487.856638,1000,2526.129188
45.279769,195,2527.20027
20.557966,72,2527.594215
91.495611,806,2539.775551
345.758996,1000,2545.64239
156.200738,492,2548.364644
367.191113,809,2575.595985
332.408661,723,2579.726416
135.153754,445,2582.145607
8.861306,98,2582.670434
235.515019,688,2586.418415
36.084719,325,2596.026062
430.821637,855,2600.684921
330.5525,1000,2629.294098
259.75227,629,2632.878104
152.406238,399,2635.09648
285.940351,960,2640.436909
467.814754,1000,2646.980631
381.091953,1000,2683.585518
499.600118,976,2689.314119
205.049001,465,2692.277414
366.896897,1000,2698.485047
513.452753,1000,2704.057135
101.09533,248,2705.427212
369.292955,1000,2742.869194
275.641486,574,2746.180883
203.634701,576,2749.337214
304.871758,630,2752.974936
586.255043,1000,2758.349825
416.61339,1000,2787.515925
299.948958,1000,2800.818859
511.013168,1000,2806.130401
378.274758,1000,2811.648643
370.278241,939,2841.884094
405.053679,1000,2848.318215
