#{"t_start": 1718269165.2224944, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
31.013275,1000,6.047953
-11.962085,81,6.493088
17.265851,1000,11.892949
-5.599559,1000,17.298048
-7.476956,1000,22.692568
104.646048,1000,64.388439
7.398317,766,68.435865
30.654984,1000,73.712973
-30.607385,1000,78.991649
-60.329081,1000,112.782966
17.237652,1000,118.178246
-2.734864,72,118.562094
-27.002469,1000,131.94538
-8.251335,82,132.377781
94.436523,1000,137.89558
-173.88609,1000,170.743479
143.672391,1000,176.21534
54.588201,1000,189.760121
-157.446429,1000,195.234674
128.915345,1000,228.911311
1.362301,225,230.142097
100.221305,1000,235.494382
-45.456033,428,237.801949
-111.974481,740,241.787974
15.406517,510,244.382783
-6.582573,152,253.50923
-44.365322,219,254.717065
76.869392,1000,286.611183
-61.958697,503,289.283756
107.690379,1000,294.523162
-21.998573,1000,299.967969
100.837952,1000,332.061698
-164.661886,1000,345.977937
118.968658,1000,351.293323
-18.394906,1000,356.871128
-3.846089,1000,389.709735
72.144355,406,391.845639
7.545404,110,392.427197
122.101815,1000,406.060983
-3.823542,1000,411.626453
67.725442,1000,417.190553
-123.956259,1000,448.448741
54.081267,1000,453.738538
12.718659,1000,467.304828
44.43557,1000,472.920725
79.076179,1000,503.765837
139.363353,1000,509.071352
-20.410998,1000,514.409288
7.401492,1000,528.628431
69.473504,1000,559.328161
33.010055,1000,564.64096
76.153888,1000,569.808383
34.737749,1000,575.251104
-82.603667,435,577.695366
78.608349,444,613.672457
-15.946862,87,614.13812
-11.207116,34,614.315352
62.550067,1000,619.730768
-37.835931,1000,625.239573
-54.738191,208,626.396203
118.722245,1000,631.906087
138.370982,1000,662.217783
179.167385,1000,676.085424
33.278002,1000,681.683516
84.078056,1000,687.24999
58.146962,1000,717.195405
-27.469497,1000,722.58525
7.858512,1000,736.859953
110.73245,1000,742.408791
66.888739,1000,772.552903
46.56172,398,774.710909
-13.993763,1000,780.19195
100.960434,1000,785.740272
53.548745,1000,799.777107
16.006271,1000,830.468516
41.491711,1000,836.011409
-1.488398,163,836.915919
58.272457,1000,842.481227
-28.135009,299,844.162848
134.89501,1000,857.713398
75.833933,1000,889.640003
29.410134,1000,895.13705
29.865557,134,895.833398
82.210413,1000,901.11785
5.477131,1000,906.39938
109.248268,1000,945.126986
-34.155499,133,945.868738
134.670027,1000,951.337389
11.412516,221,952.523361
113.922932,889,957.420042
31.082858,1000,987.107566
138.254381,1000,993.395247
-6.615939,574,1004.402503
-2.936753,175,1005.280548
49.24016,1000,1010.658773
3.178919,149,1011.461377
-6.196842,74,1011.86704
74.749583,1000,1017.356626
97.235569,1000,1048.019963
39.203145,1000,1053.568459
-66.113358,1000,1066.567415
109.547964,1000,1071.929706
114.044732,1000,1103.265258
170.927672,901,1108.262608
117.846239,1000,1113.740787
-11.300614,455,1123.762613
48.596978,1000,1153.14002
-6.947395,37,1153.425779
15.49522,151,1154.59092
165.780288,1000,1161.160925
-6.750223,28,1161.319663
11.674624,203,1162.440619
85.07233,1000,1167.914966
55.399808,352,1169.832165
31.535043,1000,1175.2558
110.767474,1000,1213.701538
75.778995,822,1218.643491
-13.365253,256,1220.059647
91.073796,1000,1225.308148
87.246008,1000,1230.616514
180.464181,1000,1261.30468
