#{"t_start": 1718269164.6537278, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
-8.474217,19,0.985147
-6.860087,1000,6.239463
-5.365569,92,6.721674
66.531552,404,8.884901
166.539986,1000,14.245466
-88.424765,442,16.642734
-36.701337,1000,21.903015
59.693883,205,50.211997
37.810852,1000,63.971156
253.378322,1000,69.079397
42.628079,1000,74.321628
-108.539913,1000,79.58851
-8.572138,137,107.401498
17.139306,1000,113.659423
-84.318995,346,115.514157
-77.745733,1000,128.106368
-79.060519,1000,133.413449
-31.772655,1000,165.605126
-133.233019,850,170.858884
-14.580013,137,171.59739
243.808424,1000,177.049948
-48.308178,1000,189.391195
-104.324885,350,191.082183
-72.920227,1000,222.637579
74.652035,1000,229.100999
-49.962213,233,230.358016
174.30225,1000,235.70406
-17.821823,76,236.11733
-106.068694,1000,249.107355
3.496695,303,272.301167
5.490452,543,276.525415
-83.766811,322,279.03039
52.750624,632,283.683116
-73.074198,851,288.255111
-39.773351,200,289.311329
-20.830606,1000,294.575089
85.363868,350,296.414986
-10.976607,71,296.806895
-13.109981,1000,335.684626
134.543593,1000,340.75839
-128.366122,1000,345.743018
26.613492,90,346.221126
-144.163874,1000,351.518839
-57.810293,1000,380.61602
119.211658,1000,395.663453
57.117805,1000,401.36364
-61.250608,1000,406.111564
-25.207672,1000,433.988214
-14.879417,47,434.354176
-11.595823,507,438.304146
31.097857,1000,453.693927
-138.448871,1000,459.333083
-15.612667,1000,483.498313
-218.070925,1000,491.258377
-39.434801,244,493.153863
3.99405,1000,500.896599
76.922755,1000,514.040717
-14.59008,50,514.303564
-8.777811,1000,539.443826
58.518216,1000,547.239341
-38.695438,403,550.376333
-41.217259,87,551.05281
-47.099499,221,552.775783
98.071643,1000,559.68162
33.025832,1000,588.970412
66.18824,1000,596.727389
-14.72828,1000,604.553984
29.276455,966,612.068434
-48.145078,722,616.3598
98.353947,1000,640.479064
-17.958175,1000,657.834793
24.606902,1000,664.187829
-28.650275,1000,669.943096
-46.37989,1000,691.443042
-20.538673,1000,698.859988
29.357975,1000,715.80559
-0.916805,60,716.232953
69.22333,1000,721.626706
-5.439641,788,742.34824
97.436829,1000,747.756012
133.244521,1000,755.474706
22.884036,519,768.673234
75.185907,1000,775.155754
91.707558,1000,797.123941
30.516852,394,799.203865
-6.907945,161,800.040432
133.809393,1000,806.195762
-75.397248,1000,813.718352
-17.193537,1000,847.555113
29.820074,1000,853.295385
25.155685,327,854.779129
-12.801594,96,855.214733
-7.991206,1000,860.372183
127.361136,1000,868.076342
167.469552,1000,905.087821
11.019575,1000,911.295758
64.545987,1000,919.069737
73.433526,1000,926.824416
15.429425,89,927.517992
-4.337354,1000,952.26808
54.526048,362,954.1756
68.682795,1000,967.963966
51.951263,1000,975.7127
10.373538,417,978.956955
-63.016062,1000,1004.806334
43.685768,631,1008.055839
76.286477,1000,1013.374001
-115.551731,796,1027.409734
-11.966827,116,1028.31217
210.648226,1000,1036.081493
126.080683,1000,1062.728408
131.261084,1000,1067.629067
39.266775,1000,1072.929863
-48.906129,230,1074.178331
-17.305673,1000,1089.711833
-36.674896,173,1112.631042
-0.623121,22,1112.749588
3.305674,543,1115.637655
37.394166,113,1116.240508
-29.920798,1000,1121.962361
-13.610513,56,1122.237196
-10.502337,1000,1127.03656
-154.0112,719,1130.963363
52.208435,632,1166.591197
114.629507,506,1169.286335
-51.746856,1000,1174.640504
-42.444743,1000,1180.085526
-13.670863,264,1181.629013
88.433703,1000,1186.763012
-128.017141,1000,1218.775997
5.213211,1000,1231.55775
89.85476,401,1233.713856
-88.501678,372,1235.788415
-14.042214,103,1236.36234
-28.689786,103,1236.927785
54.187732,1000,1244.212249
18.631073,339,1246.859146
-107.287866,1000,1276.197115
20.330715,1000,1288.986584
65.410429,1000,1295.550797
-148.934205,604,1299.991678
223.908829,1000,1329.817225
186.840466,1000,1335.133965
-1.5167,1000,1340.286414
2.340961,153,1341.080435
-4.391211,107,1349.19256
30.510711,1000,1356.274049
-45.15489,1000,1386.199759
87.495131,1000,1391.44705
-3.739983,48,1391.694682
68.72388,1000,1396.987944
48.071105,1000,1411.338735
1.912407,1000,1441.535923
-10.143026,436,1443.892699
-51.8695,1000,1449.356462
86.093342,1000,1454.503742
8.8045,1000,1459.913065
27.600684,1000,1499.578616
29.177587,1000,1504.887969
-46.349025,731,1509.246485
-5.616175,1000,1516.000484
-86.03185,1000,1546.15425
10.347482,187,1547.114156
21.538035,406,1549.236756
110.186274,1000,1561.975753
-54.934484,1000,1568.381128
-120.552504,1000,1599.17741
91.894092,1000,1604.427588
-29.696325,1000,1609.625429
-48.936758,1000,1623.318429
156.678464,1000,1630.485365
-110.074318,1000,1660.295227
-221.51891,1000,1665.375237
175.760797,1000,1670.546617
72.787825,1000,1685.291544
38.248162,1000,1714.852203
-10.917452,1000,1720.402164
-41.314163,1000,1725.356656
-7.28999,96,1725.833332
28.265431,1000,1731.129176
84.455333,1000,1769.827643
35.289689,1000,1775.11173
-65.793718,1000,1780.572206
-7.36574,1000,1785.728318
86.811485,1000,1818.022013
43.376152,1000,1830.928424
-33.769854,1000,1836.278375
-8.015163,1000,1843.214359
-109.110956,1000,1874.059686
-45.08591,103,1874.526632
-99.405358,1000,1887.048701
2.757526,633,1890.425983
17.618398,28,1890.577955
105.453479,1000,1896.664879
-17.233196,220,1898.199379
-190.60273,796,1928.247156
-24.798666,37,1928.440996
-18.991452,63,1928.780018
-26.046624,84,1929.274503
41.691333,1000,1934.647265
29.091783,1000,1939.710045
96.56517,1000,1953.422851
35.504806,1000,1985.00965
27.644978,1000,1990.440714
58.708846,1000,1995.775132
75.259372,1000,2000.739517
11.430547,1000,2040.397583
11.303797,1000,2045.687211
-49.203229,1000,2050.953755
97.429933,757,2055.102145
-8.170005,1000,2060.014305
-114.587929,897,2099.071477
-0.209556,376,2101.110555
10.905216,1000,2106.466049
152.834295,1000,2111.811597
92.019172,511,2114.965552
73.845853,1000,2147.632209
-28.691297,1000,2159.85349
-11.650276,1000,2165.198689
20.806927,1000,2170.736146
134.622147,1000,2202.89067
20.49171,1000,2208.083329
28.313535,1000,2220.426459
5.569358,1000,2226.045471
-58.049167,1000,2258.347931
178.074639,1000,2263.814434
49.9686,1000,2269.123932
32.296432,1000,2281.891588
4.148586,367,2284.33164
56.105677,1000,2315.738195
18.280593,281,2317.253515
60.744001,242,2318.549067
134.916781,1000,2323.885736
124.545019,1000,2329.445092
-13.471545,86,2329.928815
101.561225,1000,2367.866908
118.135477,1000,2373.261136
70.744101,250,2374.542692
