#{"t_start": 1718269164.6459174, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
18.561755,1000,6.143473
49.834983,1000,11.48113
7.356616,1000,16.879211
-95.484122,1000,22.144319
-15.028727,1000,55.122141
177.348172,1000,68.251151
-14.928937,30,68.406509
52.316202,1000,73.637417
-77.220596,1000,78.892581
125.437622,1000,112.24359
-95.17702,423,114.484684
10.591119,75,114.88544
-37.268155,1000,127.539694
53.336586,1000,132.810077
57.359563,1000,164.7033
-67.642908,1000,171.038999
25.22769,1000,176.493537
-85.124517,298,178.069285
-7.232628,93,178.562865
-68.910399,1000,190.760254
-26.554054,1000,222.150923
236.385046,1000,228.777126
-41.272457,347,230.635093
-67.633537,1000,235.986393
114.815848,1000,248.999758
-5.293271,660,274.890893
7.138447,68,275.419482
-24.538735,321,277.917597
45.353067,1000,284.900249
123.741546,1000,290.236644
8.711095,148,291.008148
3.279303,1000,296.270415
87.652843,654,332.968609
-35.5402,208,334.113762
31.608142,1000,339.683838
-8.643159,386,341.438459
68.280107,1000,346.543645
-1.001893,1000,373.71183
66.261752,1000,381.036263
29.267371,159,382.255153
-56.162862,236,392.774969
90.345248,1000,398.453777
57.468984,477,401.047384
11.121163,107,401.553784
-46.835979,1000,406.313825
21.386427,1000,434.283871
-73.771501,1000,442.063952
92.130682,717,454.76227
177.470445,1000,460.639117
8.498511,1000,485.058252
166.916468,1000,492.819425
39.472145,261,494.845316
-19.927784,1000,502.294405
31.301941,1000,515.202913
157.631085,1000,540.753227
21.830297,317,543.224607
194.092364,1000,551.01354
-2.233629,1000,558.477864
177.701305,1000,563.761806
-21.380708,1000,594.97146
-51.530767,1000,602.783165
-32.684484,96,603.535103
91.669966,1000,611.328222
31.394841,1000,617.311492
-10.939256,1000,651.436861
-6.236411,1000,659.266794
-134.452372,939,664.840992
55.392836,1000,670.508779
52.814581,1000,692.164302
-82.881351,1000,708.967426
12.89127,152,710.15017
-32.380439,414,713.371684
95.340189,1000,719.673207
-21.776339,1000,741.4851
-12.515068,51,741.768877
-22.40778,85,742.215274
126.387852,481,744.758005
58.942283,1000,751.238615
-72.008015,435,754.625972
-62.947518,1000,771.559148
7.680967,231,773.02655
30.935491,236,774.293019
-19.481722,606,794.400721
-51.694522,1000,799.482136
41.164966,1000,805.328276
78.210199,1000,812.899813
6.338286,1000,846.970115
-144.509301,1000,852.746006
145.168218,1000,857.430975
58.727393,1000,863.934275
-15.154235,1000,894.779783
-39.447966,882,906.985157
-22.631416,622,911.06926
98.994747,485,914.846728
-41.472394,250,916.791915
118.315068,716,922.336782
-149.547851,1000,930.111274
-30.979547,62,930.594464
10.99771,1000,954.346818
-5.562092,43,954.576338
-4.438054,91,955.059691
-26.071744,375,964.596258
-90.357742,1000,972.147335
31.01845,207,973.758806
-45.312066,1000,981.557543
-107.801177,1000,1006.454232
24.795417,859,1011.016475
23.171765,1000,1025.574801
-32.12038,702,1031.030779
-35.193282,1000,1059.228208
-42.132776,337,1061.278059
-2.990121,1000,1066.015288
39.814931,1000,1071.237154
72.746834,1000,1085.443192
10.650287,316,1087.926753
118.095106,1000,1115.827325
-96.426259,1000,1121.483597
47.749212,1000,1126.394846
44.831688,1000,1131.781415
-41.638124,463,1166.480129
-41.961375,1000,1171.82101
13.922848,1000,1177.223869
74.13993,1000,1182.850106
-9.76677,1000,1187.822926
38.722249,1000,1227.371299
-120.773735,496,1230.004126
19.833295,93,1230.481589
59.27844,1000,1235.925584
75.672658,1000,1242.779336
-34.282143,1000,1273.564336
-19.230443,1000,1278.672637
-71.327585,1000,1292.132941
-114.316724,1000,1299.011971
65.776615,1000,1329.157867
55.191951,312,1330.803044
-35.490456,1000,1336.078202
-7.904768,321,1337.700564
136.564099,1000,1350.829438
243.681766,1000,1358.221151
14.44075,1000,1387.551694
-19.705866,1000,1392.7745
-31.228621,146,1393.592642
105.584676,1000,1398.729143
61.508089,237,1399.936549
-12.301429,278,1410.253578
19.252988,1000,1440.782902
-36.575225,1000,1446.145527
48.865418,1000,1451.467634
91.511563,1000,1456.790371
31.983372,1000,1496.547025
102.813558,1000,1501.80899
-93.838778,571,1504.86811
-98.621367,1000,1510.956812
-30.063869,1000,1518.063031
23.602404,1000,1547.521519
-70.072341,1000,1560.242773
-19.027768,1000,1566.267246
-10.222886,1000,1573.18092
361.233825,1000,1602.596786
41.604982,1000,1607.949384
-10.320614,1000,1621.168497
-0.797974,558,1624.827435
43.063362,366,1627.376342
79.209365,1000,1658.049702
28.112444,1000,1663.385659
93.435318,1000,1668.438321
174.723525,1000,1682.094031
86.057244,1000,1712.734803
122.93693,1000,1718.058057
-45.073888,1000,1723.315969
-36.491385,1000,1728.42858
-8.355953,872,1766.509864
-45.065458,523,1769.274146
42.814922,1000,1774.548536
-10.944784,1000,1780.003122
-56.152095,242,1781.313655
-241.173769,1000,1786.450746
-0.352168,172,1813.843968
-157.977336,1000,1827.277375
56.035737,1000,1832.542141
-2.540773,1000,1838.247509
57.912557,1000,1845.652357
-25.985882,584,1873.550434
1.45313,322,1875.05408
-161.149309,581,1877.99767
-7.278323,1000,1890.755821
37.869862,1000,1896.889617
86.113417,1000,1928.332188
47.729122,320,1930.120308
-34.038794,1000,1935.382729
-9.344875,1000,1948.072333
-78.300938,580,1951.592046
7.486911,57,1951.966054
