#{"t_start": 1718269164.764653, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
125.03087,1000,6.02715
-28.012598,314,7.71799
18.795272,187,8.70343
-27.320315,203,9.77732
5.372868,108,10.34758
-15.757896,723,14.245219
-46.802324,508,16.99359
69.087688,1000,22.255393
-4.158493,139,50.254935
21.219804,223,51.770297
-118.279564,1000,65.029369
-36.574928,1000,70.239185
50.099089,1000,75.490513
77.296858,1000,108.115636
-33.798782,1000,114.116597
15.912426,466,116.602581
72.644568,1000,129.176929
-28.798215,156,130.017201
-209.228484,1000,135.383621
-162.612425,1000,168.247127
8.693229,1000,173.677409
106.451016,1000,186.498045
-104.396741,1000,191.207369
-51.700023,213,192.352611
-36.453613,1000,224.551625
169.944387,819,229.387854
55.735744,1000,234.745307
192.727946,1000,247.682703
21.580148,1000,275.807989
-0.662902,520,279.853134
-102.101294,1000,286.196559
46.280986,1000,291.504313
2.872659,68,291.857643
-58.099016,1000,320.349437
2.406977,1000,336.128551
-92.782629,1000,341.029163
-14.63024,33,341.17959
57.78438,334,342.741966
55.494082,1000,348.042139
-43.180416,1000,375.8889
-179.161951,1000,392.167142
44.515188,1000,397.731508
-52.516904,1000,402.913705
-69.303919,1000,428.904179
65.593365,371,431.789197
-19.024422,267,433.870097
119.258924,557,438.209685
-70.812144,348,440.910697
-69.410972,1000,455.444033
138.852935,1000,461.315073
-69.282359,1000,486.106156
121.825555,1000,493.866051
-28.077281,515,497.863043
-113.9651,1000,511.900447
-55.265673,351,513.782443
-15.978143,26,513.920038
96.728715,1000,538.928223
-92.038546,1000,546.723941
-7.926874,1000,554.512268
-101.869405,1000,560.809668
-9.634002,41,561.02599
101.468805,1000,591.006303
-27.144203,1000,598.789739
-118.37432,322,601.311041
-91.938958,1000,609.135658
-3.638773,35,609.406726
30.034711,1000,615.96266
31.564635,573,636.628053
-49.630658,292,638.903455
126.580444,1000,656.245945
74.096032,1000,663.071551
29.547072,1000,668.973498
-7.24291,31,669.114816
51.149105,130,669.709067
-31.33864,1000,691.191273
126.325603,1000,698.540872
1.472931,278,709.869267
114.56421,1000,717.233411
196.663456,1000,722.519003
82.78425,603,742.273495
-77.879002,1000,747.689054
99.025991,1000,755.411327
-38.906581,267,766.648635
70.099214,1000,773.734478
18.334921,1000,795.716798
171.35055,1000,800.975919
-15.057582,1000,807.65219
-50.476541,535,811.620579
-75.192409,1000,846.02081
68.99133,1000,851.829205
110.532718,1000,856.535205
-12.866066,1000,862.61456
-28.980782,655,867.702629
-23.302251,1000,904.793572
47.218082,1000,910.913151
-17.027527,1000,918.696257
93.376823,1000,926.449195
122.864831,1000,951.51349
10.126767,1000,964.323958
43.737637,350,966.812809
59.749059,418,970.036116
15.129882,104,970.838752
184.31697,1000,978.613006
-48.27594,637,983.60571
11.979634,176,1003.633438
-53.462751,412,1005.640561
77.529238,557,1008.57109
5.383199,1000,1013.884877
-155.681762,842,1028.598177
54.345042,1000,1036.367573
47.583223,480,1060.259633
20.279525,1000,1065.150269
43.56653,505,1067.702049
-34.188157,190,1068.689985
-6.577033,1000,1074.046149
125.853884,1000,1089.570466
-22.477126,154,1112.4018
10.166525,289,1113.928996
39.337903,1000,1119.345729
98.694465,1000,1124.676297
-23.355598,87,1125.087153
-44.161614,554,1127.834567
-34.807766,1000,1133.53133
43.857266,1000,1170.877116
67.82049,1000,1176.243734
4.573056,1000,1181.832792
-41.243774,1000,1186.917435
150.479221,1000,1218.941766
-31.104216,1000,1231.721138
143.610832,1000,1237.22172
22.154065,1000,1244.676944
-85.112047,1000,1274.736354
-31.061346,1000,1279.882554
-36.063555,860,1292.776599
87.369061,503,1296.076792
72.875235,1000,1303.76373
-41.51178,263,1328.443607
39.087659,1000,1333.816605
164.366484,1000,1338.882511
19.44855,1000,1352.35707
-16.625348,143,1353.361331
-85.663663,1000,1384.070862
11.707725,1000,1389.551672
11.981044,1000,1394.815585
-23.338897,1000,1399.865306
14.082559,1000,1439.240409
-19.05876,1000,1444.604918
31.169342,1000,1449.992044
16.277974,102,1450.506855
-69.499789,1000,1455.791099
47.433113,1000,1487.349856
160.46313,1000,1500.806322
47.681095,1000,1506.15086
-123.361938,1000,1512.529885
35.08076,1000,1543.650994
56.11292,1000,1548.765947
209.99175,1000,1561.502236
-20.270609,1000,1567.838675
-47.662869,1000,1575.093047
77.040655,1000,1603.962055
15.296954,1000,1609.171896
20.557546,1000,1622.76887
39.453228,583,1626.701704
131.306418,1000,1657.449961
-61.623308,1000,1662.870698
20.540339,1000,1667.913575
-26.996617,1000,1681.384763
-128.6174,1000,1712.197458
