#{"t_start": 1718475025.4392617, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
-235.387549,381,2.825044
-2769.647715,1000,8.071889
-2840.114318,1000,13.201168
-2199.389078,1000,18.411103
1773.31145,933,36.984622
-2914.174326,1000,52.190102
1689.682878,1000,57.693399
-1094.667395,1000,63.211183
-64.706533,143,64.02631
-3773.98434,1000,83.436942
-2511.905437,845,88.04864
-3193.456464,1000,105.034556
-1372.83628,671,108.868945
-2692.775431,1000,114.480752
-1157.238831,1000,132.6929
-2198.186498,1000,138.224474
-3151.710779,1000,143.751411
1333.839945,1000,159.080893
753.122871,1000,178.300888
692.075469,1000,184.462973
-2486.569712,1000,190.91596
-1244.449784,493,193.975539
-1745.781316,1000,211.387472
1202.309089,881,230.904133
-1658.688833,1000,236.799222
-748.347018,746,241.309788
-2377.216159,1000,247.113492
-3508.849887,1000,276.050915
1070.59617,1000,281.28543
2451.810773,1000,286.516396
-792.553546,1000,291.802124
2033.362386,1000,310.404528
-1983.349471,1000,324.565026
-955.02142,396,326.706659
-2135.682841,1000,332.162808
1227.957296,1000,337.598608
944.367858,567,352.329793
-2719.722333,1000,357.510739
-164.649176,1000,371.285022
414.119386,1000,376.505069
-1844.682804,1000,393.673241
1168.992026,1000,398.861915
-159.013208,1000,404.04314
-2658.166224,1000,417.920153
628.885792,1000,435.142182
-2035.819802,1000,440.376816
740.718266,1000,445.583203
-714.307811,1000,450.826111
-452.478276,530,453.595778
901.698329,1000,479.294672
-485.291905,1000,484.487048
259.148265,1000,489.658768
-1710.048258,1000,494.828705
-1583.179709,548,497.662342
559.32845,1000,516.615026
2308.566931,1000,521.825967
-32.214462,13,521.893548
-679.679045,1000,527.094833
1921.328945,1000,532.296947
-777.30538,363,546.162035
825.006902,1000,551.3704
1686.586654,1000,565.081044
-2136.857118,1000,570.265282
-2067.141587,1000,587.498435
-1561.712869,751,591.38207
1274.586728,1000,596.56414
-1601.651948,1000,610.912191
-2050.129419,1000,616.086373
2156.956768,1000,633.255291
-687.423856,943,638.144529
-2079.738563,1000,643.332859
1675.084717,1000,657.243048
2439.847831,1000,674.061574
1147.60691,1000,679.329255
-1488.408377,632,682.594213
-664.909306,1000,687.773604
2404.93516,1000,704.945499
157.626502,850,717.976519
-2442.881449,1000,723.200701
1032.748811,1000,728.382643
1036.008336,1000,733.569074
-668.507204,390,747.225403
-869.812017,1000,761.000822
-2718.217702,1000,766.197596
2019.958247,1000,771.389454
-1698.414428,1000,788.66485
-1688.280963,777,792.688353
-965.842755,606,795.823815
682.558955,297,797.361078
952.802346,1000,811.391223
-2754.855386,1000,816.599044
-233.513041,128,817.264792
1546.140661,1000,834.446127
574.421739,1000,839.654119
-449.175285,677,843.174694
2251.547934,849,856.133718
1668.313138,1000,872.889673
575.197089,1000,878.06979
666.359046,1000,883.256641
-2239.023904,1000,888.455457
-1848.508686,1000,913.425678
1502.183125,1000,918.605446
-2188.414734,1000,923.769177
-1721.024439,1000,928.939395
1937.07404,1000,946.261932
171.444798,1000,960.100185
-1374.586854,1000,965.372895
-2401.18166,1000,970.577102
-1491.366951,1000,987.696143
-1366.18002,1000,992.886799
1800.854519,945,1006.540331
-1313.065983,1000,1011.716179
-689.396025,1000,1016.916785
971.854648,1000,1034.491497
-1856.645412,1000,1039.678361
-343.495751,1000,1053.069434
1108.79569,1000,1058.257403
1932.182133,1000,1074.689087
-2294.167473,1000,1079.876993
1097.293316,1000,1085.059382
-1285.434021,1000,1098.922712
-1804.637587,1000,1115.93584
-1092.017347,1000,1121.078217
2336.1853,824,1125.333488
1950.078977,1000,1130.474344
-1198.652436,1000,1155.948175
-1642.016235,1000,1161.103129
-1846.900915,1000,1166.274235
-1181.215314,1000,1171.438476
1184.60631,545,1174.248999
2110.448462,1000,1190.843676
-1270.193588,1000,1204.434331
-94.503827,1000,1209.599288
-1387.382519,1000,1214.749002
258.774326,1000,1231.752934
-1493.075604,1000,1236.891221
2462.426383,1000,1250.481654
1973.540579,1000,1255.646973
-2867.170378,1000,1272.567511
2294.603275,1000,1277.77234
1303.449904,1000,1282.932234
-944.341138,1000,1289.478276
-2265.935806,1000,1306.499195
1486.01891,1000,1311.62603
-294.827846,1000,1316.760794
-317.765077,1000,1321.947553
330.421408,1000,1348.010056
1744.395798,645,1351.341946
-340.125927,249,1352.631155
-1257.326576,1000,1357.817667
-724.319223,1000,1362.959285
1279.809643,1000,1379.987875
-1633.11482,1000,1394.145839
271.07088,1000,1399.362144
2865.086054,1000,1404.551012
-680.722985,316,1406.188385
2856.592985,1000,1423.260403
2767.072812,1000,1428.421209
1094.005617,689,1440.984362
-60.385147,190,1441.972508
-2288.06375,1000,1447.171007
1649.160459,1000,1463.59163
-1845.997441,1000,1468.791936
1415.789589,726,1472.55057
544.20573,493,1483.567784
-57.559391,1000,1488.814024
1812.513085,1000,1505.862063
-1215.499994,1000,1511.065641
-2318.438834,1000,1516.285104
-1729.949382,1000,1530.087802
1520.728558,1000,1547.39869
644.738697,585,1550.423046
629.493003,1000,1555.607616
-1909.396939,1000,1560.793782
27.934418,148,1561.560551
-1301.242994,1000,1578.766953
-1300.650998,1000,1590.079195
2312.91797,1000,1595.283918
1756.247866,1000,1600.493805
-9.721784,13,1600.561657
-1583.056829,1000,1605.778018
46.391693,1000,1622.709058
2338.595331,1000,1636.479677
-1435.269707,1000,1641.684746
2188.313329,1000,1646.924812
-2090.85675,1000,1664.155905
859.942651,1000,1669.376253
-2075.018142,1000,1683.27052
922.425477,372,1685.205551
454.380005,174,1686.115046
-2464.273412,1000,1703.47411
1984.295003,877,1707.994741
-1007.620015,1000,1713.169264
-1240.923784,1000,1722.100488
1827.994781,1000,1739.425101
57.593777,1000,1744.741821
1779.361475,1000,1750.011555
-932.629932,1000,1755.185318
205.357473,1000,1768.974699
1537.812034,1000,1786.004163
