#{"t_start": 1718269167.1760573, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
38.530392,1000,6.009016
-174.562334,1000,11.407894
27.428181,1000,16.771241
-124.830404,805,21.076472
-40.392251,808,52.925065
13.459585,1000,68.126243
-118.206394,1000,73.471132
72.291784,1000,78.903834
20.832849,1000,111.805688
-45.535949,378,113.827857
-96.354165,1000,119.530804
-3.860826,139,127.624194
-129.054494,1000,132.998474
-111.557812,1000,138.865672
15.462924,1000,171.127597
-72.955461,353,173.011474
-221.506349,1000,178.41801
-44.334761,192,179.433647
-96.330312,1000,192.706127
-35.29227,1000,225.423057
30.766695,1000,230.726803
-7.225833,1000,236.029894
34.939504,1000,241.352935
-24.979654,107,241.891174
-51.66494,268,251.693165
36.865871,1000,283.598636
69.401734,727,287.401064
-183.651919,1000,292.606627
70.333464,1000,298.036907
111.888848,1000,330.149586
121.130948,1000,344.179142
51.252551,1000,349.508986
-27.658831,578,352.693305
-42.977303,1000,358.217737
9.762299,1000,390.139852
-4.601238,1000,403.658076
73.334542,1000,409.181852
92.455009,1000,414.739259
-31.875387,814,445.07304
-10.041884,184,446.003145
-37.717215,1000,451.274592
-138.2174,1000,464.924489
-100.202555,589,468.254892
-43.329689,1000,499.167919
-66.850452,1000,504.647493
2.021722,1000,509.838336
-44.936764,304,511.490889
91.902865,1000,525.581466
115.962915,1000,556.339031
-26.039848,367,558.271875
149.461296,1000,563.621132
79.087962,1000,568.837205
-28.3752,1000,574.366521
95.934128,1000,614.295138
-1.877159,931,619.421847
-4.648231,50,619.705857
-24.046895,66,620.073449
188.728491,1000,625.616841
-15.798302,1000,631.151667
-76.229734,1000,661.464592
160.422931,908,674.783846
107.725947,1000,680.369298
139.620523,1000,685.905854
-42.831021,1000,715.781878
-24.273137,251,717.137721
134.111931,1000,722.544625
67.052826,1000,736.954059
12.47589,1000,742.323445
186.616275,1000,772.451794
10.697837,1000,777.911755
95.879404,1000,783.445988
78.211843,1000,797.616318
4.693377,997,828.089489
197.765017,1000,833.635488
9.90489,1000,839.203641
110.984499,1000,844.712298
145.297363,1000,885.542756
110.00735,1000,891.10834
114.870977,931,896.119939
28.750848,511,898.762094
110.796823,1000,904.000257
97.555044,1000,943.294889
131.492487,1000,948.762813
235.488186,1000,954.157802
97.348998,653,957.68625
37.247065,1000,988.299868
12.66787,39,988.517531
-38.799391,450,991.026207
-5.028398,122,991.69993
62.764891,444,994.303145
166.369788,1000,1008.114353
40.358128,725,1011.966213
-5.576295,180,1012.975601
-43.488359,347,1014.933924
67.19041,1000,1045.618461
193.727353,1000,1051.176481
-4.890551,43,1051.415814
100.294374,1000,1065.159865
57.083964,1000,1070.479414
7.986744,61,1070.809912
