#{"t_start": 1718269166.230468, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
32.278325,1000,57.97605
28.892128,1000,120.665019
19.641613,1000,183.205895
28.338404,1000,247.00806
25.764634,1000,335.581114
25.77696,1000,397.742034
27.673004,1000,458.906885
24.381145,1000,520.146102
27.600247,1000,581.352294
101.761942,1000,666.898752
25.293713,1000,728.408083
20.302565,1000,789.702601
24.269089,1000,850.857983
25.243787,1000,937.827352
21.602185,1000,998.552229
26.007347,1000,1059.310588
28.246405,1000,1120.194038
84.099746,1000,1180.842056
23.467412,1000,1270.172193
18.954065,1000,1331.16722
22.943185,1000,1392.171612
12.236873,1000,1452.962288
27.799808,1000,1541.107562
24.368453,1000,1601.755764
24.914363,1000,1662.45556
30.926572,1000,1723.487448
23.778952,1000,1785.257912
22.678945,1000,1872.280763
23.998408,1000,1933.089055
25.655629,1000,1994.005134
24.837546,1000,2056.171886
27.950449,1000,2145.067296
21.781953,1000,2205.894393
24.826351,1000,2267.048985
19.825304,1000,2328.241064
28.641509,1000,2389.37142
21.652094,1000,2472.526852
83.242563,1000,2532.755909
58.875909,1000,2592.385936
18.473044,1000,2653.45801
83.928571,1000,2735.696845
46.525502,1000,2795.335351
26.30118,1000,2856.551874
34.290404,1000,2916.362852
24.001601,1000,2977.622909
61.222423,1000,3063.967864
39.44351,1000,3124.049313
28.198055,1000,3184.565592
36.755015,1000,3247.510025
25.761328,1000,3327.357476
60.043765,1000,3387.040214
30.72566,1000,3446.97966
111.334999,1000,3507.137512
42.162037,1000,3568.173559
67.376435,1000,3655.434448
79.744265,1000,3717.33783
210.50317,1000,3779.881395
102.665131,1000,3841.163355
329.289082,1000,3926.217655
399.307246,1000,3986.825567
402.703354,1000,4047.662216
595.14566,1000,4108.760104
124.143798,1000,4169.833993
114.04706,1000,4251.396962
60.686286,1000,4310.824515
108.520419,1000,4372.682614
597.204828,1000,4433.125407
623.349762,1000,4514.834849
464.005029,1000,4577.150107
65.212648,1000,4640.202637
202.16985,1000,4702.262854
596.389147,1000,4764.756289
242.044447,1000,4847.345171
205.36472,446,4907.15164
883.836523,1000,4964.289185
320.70401,1000,5024.448047
316.525198,1000,5085.441514
436.117325,1000,5167.141438
176.689095,175,5226.067781
254.10383,548,5280.52152
44.0767,1000,5339.380908
851.217447,1000,5418.920869
244.267823,423,5479.365884
120.374347,130,5535.442335
491.458669,707,5589.447524
312.621566,430,5647.649737
59.019804,112,5727.059597
713.628933,759,5781.039957
157.302027,192,5838.64623
60.182208,68,5892.547593
1109.810746,1000,5970.470848
734.821795,1000,6032.595844
867.551279,1000,6094.401109
752.375016,720,6154.120714
1301.274185,1000,6212.359278
191.995533,261,6294.160519
1014.526635,1000,6349.494833
202.233345,186,6409.343889
841.894588,760,6464.688118
351.44338,395,6546.909453
1003.289702,1000,6604.798633
760.708294,1000,6665.035171
1094.958835,1000,6725.431033
163.70842,200,6784.987078
742.542322,1000,6862.049198
1077.569649,635,6920.294423
1213.322152,1000,6977.766154
39.666801,65,7036.375239
727.215574,463,7111.612999
703.224769,912,7168.706047
94.003048,93,7227.457022
104.217278,104,7281.381293
179.374547,130,7335.028319
