#{"t_start": 1718269166.0627027, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
-10.828222,1000,6.151455
-40.580925,95,6.673009
-26.409219,188,7.657249
19.970537,1000,12.969885
3.930586,913,17.808573
81.745984,1000,50.72033
70.922938,815,63.71272
-7.720976,78,64.121819
43.296001,1000,69.44874
-77.6412,452,71.808512
-5.978942,109,72.373473
-83.697053,236,73.588867
23.338524,1000,78.907118
-35.683133,1000,112.170667
167.595211,1000,117.670815
-14.472876,28,117.828556
105.389523,810,130.194348
0.26104,40,130.40572
55.248494,1000,135.778613
113.677009,662,166.868219
-87.066739,255,168.275876
-95.973913,558,171.2394
88.156392,345,173.126101
-40.997164,232,174.382981
153.357124,1000,179.776883
8.714473,387,190.011001
34.258231,151,190.814976
-19.496462,96,191.327699
-30.74494,670,195.063521
-54.99068,1000,228.939355
-36.941646,1000,234.266057
-48.40395,231,235.492084
31.981714,1000,240.819674
-167.232871,1000,254.480503
-68.488734,1000,286.378651
34.80432,1000,291.64989
25.105197,1000,297.011548
30.697011,1000,302.54795
-52.642003,1000,343.124597
-6.616093,355,344.99233
-24.896726,139,345.725288
2.989282,163,346.606695
-15.844644,1000,351.964284
-29.59192,83,352.42523
17.176524,1000,357.93216
-11.011031,198,359.038114
28.197079,225,360.285153
29.590678,1000,392.353788
-6.47232,1000,406.030388
81.522299,1000,411.592296
63.145859,1000,417.160571
64.008791,1000,448.347079
-94.035024,666,451.800253
10.299218,347,453.642633
19.637427,104,454.192644
1.996739,1000,467.932999
77.302281,1000,473.518276
-19.848694,93,474.033193
58.816151,1000,504.841311
19.683435,1000,510.016932
-32.109075,1000,515.392946
4.302192,1000,529.863003
-56.879511,1000,560.433454
27.025209,1000,565.736648
67.440751,1000,570.977048
102.032849,1000,576.566408
-24.597165,103,577.143087
24.33523,1000,616.281423
-1.936528,1000,621.826557
87.57423,561,624.919514
108.220575,1000,630.449068
-92.071202,1000,660.747017
15.542503,1000,675.709079
62.648246,1000,681.299851
-79.668319,1000,686.829685
10.001294,279,688.300708
49.587211,1000,718.184584
25.439165,1000,723.540138
-14.89137,29,723.700085
110.540192,1000,737.88973
-31.471112,75,738.315089
32.057245,1000,743.665704
8.82455,603,772.439758
-14.222338,810,776.806997
-41.426006,1000,782.334222
48.040587,1000,796.248291
-61.952808,306,797.883038
17.341925,1000,829.109063
-12.48932,1000,834.65434
-44.664643,322,836.442902
-94.088547,1000,841.993039
136.884345,478,844.661903
18.97185,208,845.778741
59.473731,640,857.06446
68.430063,1000,889.007375
-74.686587,1000,894.446558
-11.191744,1000,899.707754
39.309694,1000,904.906322
-71.32012,1000,944.128972
132.102718,1000,949.562063
51.593342,1000,954.872562
-25.981846,1000,960.125123
-31.494508,1000,990.744174
30.815668,1000,1004.955495
106.35053,1000,1010.27429
56.321236,187,1011.291216
5.489107,44,1011.533289
-24.907717,1000,1016.925089
-216.997898,1000,1047.565503
132.999859,1000,1053.112026
197.256422,1000,1066.779026
15.983355,80,1067.197451
6.467535,1000,1072.546322
26.552913,1000,1103.90224
136.666509,1000,1109.438168
205.078485,820,1113.855736
100.125176,466,1116.419745
-36.577306,1000,1129.757029
-18.246697,1000,1160.923711
32.81884,1000,1166.411405
5.449788,43,1166.639815
51.280972,1000,1171.973883
14.209259,819,1176.40943
260.213172,1000,1217.534212
133.48023,1000,1222.792506
90.997024,693,1226.366367
-15.986197,147,1227.125133
-109.338847,491,1229.695425
33.424067,391,1231.775727
51.925492,1000,1264.046497
62.51113,1000,1277.615406
-127.508955,1000,1282.866697
130.78905,1000,1288.291629
230.207847,1000,1319.614288
-67.958974,1000,1325.820159
-27.53058,1000,1338.604608
-44.717166,1000,1344.0423
99.297008,1000,1350.330529
-4.027106,85,1376.018795
-84.494718,673,1380.004807
-20.749953,98,1380.54854
192.34317,678,1384.299032
-18.963284,506,1387.110606
-77.491496,589,1390.068834
-13.946244,1000,1403.578995
-45.559538,715,1433.080775
2.30271,1000,1438.595733
29.713078,1000,1443.933292
6.133786,1000,1449.393251
-116.128921,715,1461.477341
8.336986,1000,1493.062762
30.74126,1000,1498.222406
-20.939102,827,1502.579615
-50.666365,548,1505.548058
29.917277,1000,1537.540238
72.89601,1000,1550.613813
168.801723,1000,1555.801143
-131.00735,1000,1561.094008
-118.103092,1000,1567.544994
24.714749,1000,1598.694643
82.703019,1000,1611.405485
-20.472585,1000,1616.524767
59.739125,1000,1622.997478
103.167918,1000,1653.938773
17.410261,47,1654.185411
-33.956875,537,1657.279201
-49.968366,1000,1669.833046
55.590082,622,1673.222029
-120.438149,1000,1679.754079
8.963081,1000,1710.825038
-137.737571,1000,1716.216094
-7.524147,72,1716.602403
-23.943974,99,1717.123245
166.202186,1000,1731.024465
123.766005,1000,1763.243795
-108.600864,1000,1768.522879
39.470719,450,1770.871371
-7.753471,1000,1776.155441
144.540547,1000,1781.578623
24.281973,1000,1819.828192
13.382409,60,1820.157111
29.11993,129,1820.856693
203.793926,1000,1826.024506
-22.236557,1000,1831.292513
60.642264,1000,1837.027312
57.058748,1000,1869.576334
13.472033,1000,1881.936177
28.134088,1000,1887.174423
84.826103,1000,1892.676724
74.478723,1000,1924.811124
44.291491,1000,1930.389588
79.993503,1000,1942.647224
-67.212259,1000,1947.894275
-37.317594,397,1950.450059
-152.983828,930,1981.975156
-7.962557,110,1982.561946
18.620207,345,1984.45699
75.585137,691,1988.169639
-127.618358,705,1991.997746
-6.004034,1000,2005.440955
41.803366,1000,2038.2446
-18.310678,1000,2043.481752
207.738538,1000,2048.776316
25.61121,473,2051.342549
26.985535,172,2052.28743
-159.132484,1000,2065.909515
125.2498,1000,2097.058928
-94.640829,1000,2102.461292
-143.866275,1000,2107.807748
20.595741,1000,2113.534169
79.388093,1000,2153.739837
-9.054639,90,2154.195805
-94.480398,1000,2159.487929
5.149136,658,2163.004182
-34.145857,1000,2168.469548
-10.446728,1000,2200.735834
-99.547541,665,2211.487284
0.184383,371,2213.430371
1.313704,53,2213.711463
94.592661,802,2217.840569
-184.554307,760,2221.82328
8.307801,1000,2254.461665
76.782615,222,2255.635057
157.664352,1000,2260.999366
72.551809,1000,2273.620405
-15.778549,1000,2279.041608
17.850056,1000,2311.176117
122.625647,1000,2316.515772
-35.983947,1000,2321.828847
-0.234549,1000,2335.063637
-25.147662,1000,2365.952757
23.889524,1000,2371.297152
19.775642,1000,2376.606555
31.179592,1000,2382.203976
2.32212,114,2382.893156
136.29959,1000,2420.302454
-3.448369,93,2420.768953
167.835613,1000,2426.117316
21.338629,152,2426.960097
58.910318,1000,2432.452365
-8.801176,49,2432.720021
63.22464,1000,2438.793879
-51.733233,1000,2468.630193
-5.640989,28,2468.77619
-11.301635,1000,2481.652714
12.144429,1000,2487.75789
92.595506,1000,2494.201861
26.611691,1000,2523.008729
-12.047372,116,2523.597004
2.708463,44,2523.826567
-8.183299,94,2524.300565
107.223396,336,2526.128086
56.016304,1000,2540.718567
61.898153,1000,2546.451814
93.044179,1000,2552.217192
26.094231,1000,2580.515735
-26.862101,76,2580.916212
261.68639,1000,2586.289759
56.895719,1000,2600.199424
23.44505,1000,2606.045227
-2.324995,58,2606.457606
73.788517,1000,2635.023369
-16.795743,238,2636.329512
104.342481,1000,2642.304377
-40.86362,1000,2649.058631
-38.2236,1000,2663.231494
-110.469581,1000,2691.426455
5.059602,1000,2697.600356
-18.785052,114,2698.246491
61.939459,231,2699.545334
133.108026,1000,2705.057405
50.450085,506,2707.972398
43.076792,1000,2744.003493
42.340889,1000,2749.502446
32.879241,1000,2755.152307
11.105086,401,2757.347875
15.554187,1000,2762.858605
94.508258,1000,2792.310784
26.615418,1000,2806.001442
9.184176,86,2806.470932
-63.797442,1000,2812.091827
81.336453,1000,2817.506165
-19.895647,58,2842.509631
43.396138,787,2847.477215
71.285191,1000,2853.344628
-32.696812,1000,2866.362367
-10.698334,535,2869.148152
19.475239,1000,2899.00061
95.556274,1000,2905.219716
-1.7613,790,2909.610731
50.368453,1000,2923.202456
1.442391,100,2923.745044
24.49591,1000,2954.769035
54.916242,1000,2960.43632
12.499808,1000,2965.82352
-23.145997,491,2968.542063
108.32032,1000,2973.749791
218.830824,1000,3012.961735
178.040596,1000,3018.082928
23.721044,1000,3023.37933
52.301086,1000,3028.904054
86.742115,1000,3060.409501
-80.552854,1000,3073.290267
2.634904,77,3073.673291
22.009361,315,3075.299975
143.822021,1000,3080.725543
179.812841,1000,3086.286203
82.171351,1000,3117.272623
-13.864373,445,3119.691207
131.725272,1000,3133.028922
-13.657274,200,3134.101761
-2.4353,174,3135.039229
27.01097,1000,3140.886604
-10.629382,61,3141.29213
46.13528,1000,3172.144672
177.111267,1000,3177.292148
27.845534,1000,3182.557346
78.839476,1000,3197.021748
3.546588,527,3200.515441
96.43705,1000,3229.403117
2.506219,176,3230.357391
37.805349,201,3231.443632
51.157865,479,3233.940059
42.442495,204,3235.101858
20.311856,1000,3241.601698
-61.804312,1000,3257.219945
183.101383,1000,3282.583387
159.204935,1000,3288.896757
13.372555,49,3289.239694
192.436295,1000,3296.263053
13.888854,167,3297.435126
-13.715531,161,3298.567474
120.725568,288,3300.589818
6.609675,428,3303.544713
46.813327,716,3335.290739
6.466591,1000,3341.632474
20.627632,1000,3348.494114
72.161699,1000,3355.100965
65.777763,1000,3380.964906
101.331423,755,3393.833449
5.483416,1000,3400.463506
139.619767,1000,3406.479933
19.673597,372,3408.666403
152.288544,1000,3434.266754
36.229017,1000,3440.810222
-2.994126,36,3441.048994
10.150683,49,3441.374541
25.342529,1000,3456.469032
26.4673,1000,3462.335191
-29.022984,1000,3488.136506
14.721249,74,3488.711606
74.268739,1000,3495.56427
80.273843,1000,3502.233199
79.852052,1000,3517.186604
83.119013,1000,3544.325284
44.787425,1000,3552.180719
-77.080681,1000,3558.839022
173.625593,1000,3564.469732
24.934174,1000,3603.251072
49.985304,1000,3609.767604
-25.643659,1000,3615.324541
84.374048,1000,3620.570999
137.492541,1000,3649.649721
11.0973,1000,3665.60267
200.187653,1000,3670.900251
39.243168,1000,3676.186479
155.840847,1000,3706.396882
98.388576,1000,3712.962572
45.231933,1000,3727.651853
-5.140701,83,3728.103463
86.935874,1000,3733.269239
128.104652,1000,3764.87725
261.19772,1000,3771.070332
148.679273,1000,3776.383801
118.61534,1000,3790.883891
55.668333,352,3793.027048
-3.556256,223,3794.49564
7.052858,76,3794.994728
-11.529036,1000,3824.724066
165.969,1000,3829.922908
183.630139,1000,3835.293257
181.349653,807,3849.086137
110.419195,1000,3878.226041
36.30822,282,3879.677876
53.393797,1000,3885.014187
284.00375,1000,3890.483168
0.756971,138,3891.239576
17.454536,158,3892.105098
49.157812,1000,3898.368959
238.374891,998,3936.873729
48.431236,1000,3942.351782
76.169425,1000,3947.957394
152.785161,1000,3954.539303
63.14517,1000,3983.448482
150.164396,1000,3997.662465
-46.317133,827,4002.710656
183.454978,1000,4008.919697
171.999509,541,4034.860058
-12.148589,35,4035.076423
44.13062,1000,4040.822473
379.809059,1000,4055.107155
-17.175488,171,4056.023877
131.081761,1000,4061.848059
323.788204,1000,4091.60396
120.892305,1000,4097.303112
118.401134,1000,4102.737755
60.522647,182,4103.781086
53.351868,74,4104.178444
182.401442,785,4117.856741
55.680811,1000,4145.892445
119.325668,424,4148.129892
15.084067,502,4150.86525
158.574661,1000,4156.808555
60.467885,1000,4163.142555
257.174615,1000,4178.230163
196.000048,1000,4205.395291
101.023549,1000,4211.611614
24.74529,179,4212.764052
134.883224,524,4216.061253
287.126536,1000,4221.705321
151.248258,1000,4258.03755
-62.229182,1000,4264.051325
163.36657,1000,4270.363469
140.92263,1000,4276.370155
38.058369,226,4277.601184
171.717945,923,4303.483307
149.26943,1000,4317.781328
131.317874,1000,4324.4151
6.585743,53,4324.757122
223.317628,923,4330.584153
165.447057,306,4332.278007
317.848386,813,4358.069829
53.569243,1000,4364.590986
205.743726,1000,4380.686584
-2.415388,23,4380.803174
132.760421,1000,4385.998423
164.028516,1000,4412.99043
181.850299,1000,4419.987361
18.80083,53,4420.35844
148.010744,1000,4427.324946
218.642471,1000,4441.576442
88.417496,485,4444.315809
178.88388,1000,4472.312154
191.045051,1000,4479.343548
236.206825,1000,4485.446273
409.712884,1000,4490.92973
130.898451,398,4522.923882
118.994157,478,4526.23938
204.272371,1000,4532.688224
238.825734,1000,4538.853261
186.767469,1000,4544.316812
122.569809,891,4571.340558
217.983968,246,4573.042867
266.619403,1000,4588.858841
311.95368,1000,4594.146449
209.184619,1000,4599.576893
217.957765,1000,4630.537555
431.989885,1000,4637.20084
-1.159471,1000,4651.078046
167.511589,736,4655.822697
43.159377,95,4656.447864
266.013365,1000,4687.712032
35.614315,195,4688.928175
230.01972,1000,4694.134936
439.554535,750,4698.156406
14.420004,124,4698.857174
467.23211,1000,4713.588742
169.536459,1000,4743.181525
-7.473369,116,4743.826908
177.534534,347,4745.71608
-30.219563,1000,4751.105867
423.018158,1000,4756.610337
156.855783,624,4760.903819
160.199078,1000,4797.184118
40.291389,55,4797.575062
331.174874,971,4802.910406
132.727811,906,4807.936656
177.607048,533,4810.89975
28.55648,36,4811.126297
323.593373,1000,4817.794047
537.668128,1000,4855.638267
117.23329,1000,4861.137453
47.607672,170,4862.034772
70.481764,304,4863.694877
295.598854,1000,4869.699526
221.405684,1000,4899.462779
351.896087,1000,4905.146719
299.370208,1000,4914.66447
64.70144,185,4915.677883
168.218404,295,4917.291942
171.270863,304,4918.971411
215.826429,912,4924.696371
150.588278,408,4950.118574
386.519596,1000,4955.642267
210.704042,1000,4961.369385
70.373106,85,4961.918683
94.073082,1000,4977.521237
310.621798,1000,5005.702333
66.859935,61,5006.075175
25.259884,84,5006.591073
87.638798,759,5010.750168
130.923669,377,5012.707326
449.621126,1000,5018.309866
15.742339,46,5018.577335
123.983464,396,5020.860241
27.521795,227,5022.086298
89.02685,1000,5059.136204
47.447876,101,5059.698713
231.338709,1000,5065.143223
208.403558,384,5067.429686
55.585801,66,5067.781268
474.322584,1000,5073.274116
176.204666,411,5075.682028
244.337427,812,5080.940223
196.122771,606,5114.742984
124.527673,251,5116.122766
142.576595,1000,5121.639238
37.882502,67,5122.007799
206.212576,405,5124.473539
264.323641,563,5127.552504
363.62278,576,5131.106439
238.585013,1000,5160.802144
11.28079,46,5161.040929
96.89316,156,5161.859852
324.831513,1000,5175.730155
369.68446,918,5181.126409
361.643839,990,5187.162886
264.01841,643,5191.383489
277.558227,1000,5219.854441
13.882503,56,5220.160125
64.140767,111,5220.761224
427.453802,1000,5228.003455
351.058932,1000,5233.229258
539.547491,1000,5239.263376
92.795281,228,5265.150356
486.462794,1000,5270.566012
71.938952,153,5271.396313
287.810924,1000,5276.818755
352.531506,1000,5286.951613
61.528499,53,5287.31124
-3.175503,29,5287.514008
92.668979,444,5290.595737
16.05166,122,5291.442696
522.062558,1000,5320.731084
279.621215,583,5323.911673
399.54986,1000,5329.255048
211.293222,298,5330.874746
82.708564,98,5331.404497
72.965878,166,5332.325847
337.855715,1000,5346.747717
361.633987,859,5372.496059
146.972729,230,5373.765477
120.446336,205,5374.887521
291.507962,435,5377.411725
329.274296,538,5380.655298
485.768667,575,5383.793832
542.505171,1000,5389.619087
39.231312,59,5390.027073
38.201252,78,5390.566946
78.021356,225,5392.119958
410.359109,1000,5428.542409
77.966847,160,5429.60631
251.070337,1000,5435.862825
269.354922,744,5440.42315
436.79879,1000,5446.914509
177.26398,352,5470.563021
106.334556,415,5473.130867
167.848019,362,5475.462168
9.829446,62,5475.85882
43.80989,239,5477.320009
286.406174,455,5484.089208
120.212339,1000,5489.775915
129.453099,165,5490.693479
441.011226,543,5493.872888
567.814351,849,5521.337772
498.451092,1000,5527.864637
213.739111,1000,5534.218009
233.272889,1000,5540.895721
367.736093,1000,5546.226585
188.336134,340,5571.332089
4.410042,18,5571.442047
753.784579,1000,5577.708573
25.845155,101,5578.306198
-8.790986,64,5578.687411
67.841573,177,5579.798101
220.918256,377,5582.115199
552.656287,1000,5587.592565
39.824985,95,5594.091091
671.522683,1000,5623.860991
263.324286,397,5626.409233
372.870951,1000,5632.358948
367.440124,702,5636.203394
279.115123,1000,5641.612879
357.116529,543,5644.599901
105.048369,263,5646.050225
357.558813,499,5676.743722
56.264681,83,5677.183104
63.420639,57,5677.484927
89.392884,196,5678.554312
55.191948,205,5679.67277
699.762264,1000,5685.153166
101.740134,167,5686.142147
29.568407,59,5686.492603
264.720374,459,5689.030032
234.452322,435,5691.29189
618.164576,1000,5696.63734
26.031696,73,5697.044489
20.662297,27,5697.197078
77.22622,203,5722.53162
241.920265,365,5725.093639
570.156625,1000,5732.235874
388.150216,433,5734.581227
434.350969,1000,5739.99775
29.809056,63,5740.343165
61.378608,45,5740.5842
11.904859,51,5740.86127
86.120687,133,5741.583153
435.903425,1000,5769.866553
-19.421473,503,5773.352957
-19.53988,43,5773.600043
453.177962,816,5778.400344
10.657722,67,5778.76133
253.982225,334,5787.36411
87.854132,187,5788.390626
229.829794,1000,5793.752274
39.728911,73,5794.133011
90.931413,178,5795.07889
0.717211,66,5795.438017
101.445462,228,5796.6805
182.757456,293,5798.473786
439.354388,617,5826.541552
173.918472,273,5828.028115
382.637692,1000,5833.713663
98.341048,153,5834.531847
-3.678052,93,5835.028267
315.834818,320,5836.736246
283.710004,680,5842.114683
649.134391,1000,5847.447564
215.099131,460,5874.711728
511.75716,1000,5881.111914
48.931741,56,5881.445889
247.282751,516,5884.194922
390.53049,1000,5889.594077
426.243702,697,5893.828563
416.043852,936,5923.036446
305.556398,622,5927.510841
430.357476,546,5930.64966
563.705213,658,5934.273294
580.922002,638,5937.701742
469.643182,1000,5942.959913
631.358183,612,5977.47317
324.612846,491,5980.73008
362.973355,635,5984.396825
174.917549,369,5986.447368
397.916764,534,5989.26608
182.021885,242,5990.550646
600.657698,1000,5995.75536
-4.541635,44,5995.996654
74.043843,130,5996.661711
346.901323,1000,6027.130443
180.887014,248,6028.7623
79.199186,171,6029.887491
86.218269,147,6039.660237
296.421806,554,6042.521834
209.865196,316,6044.196022
10.342812,76,6044.613188
164.539871,163,6045.484829
170.098828,170,6046.386645
315.833809,414,6048.614617
318.168675,447,6051.328315
177.961903,327,6053.482253
526.331743,539,6081.559413
-8.49915,107,6082.249877
27.091376,39,6082.487958
302.754045,517,6085.812951
678.632204,1000,6091.19948
164.598433,151,6092.000751
97.252612,258,6101.781343
176.490108,215,6102.940991
149.318488,129,6103.640513
45.040676,77,6104.062947
83.389842,116,6104.692937
26.191001,52,6104.975387
722.967371,1000,6111.084727
752.80756,1000,6140.733668
564.461103,1000,6146.022633
359.906162,1000,6151.450804
621.720042,828,6162.105632
449.221013,530,6188.348322
58.300832,128,6189.05071
37.592136,50,6189.322342
524.877518,874,6194.553997
115.303687,121,6195.332318
465.707199,1000,6200.841077
183.059422,399,6203.005331
33.821765,82,6203.448633
589.46562,958,6208.648028
622.080141,937,6245.490443
104.107648,211,6246.638094
198.556853,442,6249.042762
313.243997,288,6250.749666
100.936272,215,6251.914454
62.615583,163,6252.780972
719.169422,1000,6258.684281
107.444764,174,6259.800839
64.793223,134,6260.660585
21.439329,43,6260.93137
797.405522,1000,6290.347817
-1.740216,28,6290.492991
408.132179,466,6293.156387
592.132304,1000,6300.81497
681.848236,1000,6306.355624
171.851789,380,6308.527742
542.356449,1000,6313.672117
23.340367,79,6337.719374
363.692918,677,6341.748508
8.910925,23,6341.866537
508.666538,667,6345.496874
832.297632,1000,6359.660573
31.381302,714,6363.442255
109.090865,168,6364.527471
107.306655,1000,6395.90905
91.168551,81,6396.341287
78.814716,91,6396.822289
65.225732,150,6397.611322
768.478718,897,6402.60815
341.85968,294,6404.181612
171.560628,174,6405.134202
148.977961,163,6406.026974
123.813892,162,6406.909277
871.113583,939,6413.604023
125.634694,376,6415.576954
165.257711,170,6416.519836
135.369938,139,6417.303051
309.292676,325,6444.433559
119.107603,117,6445.201039
7.265521,56,6445.535645
969.24187,889,6450.400423
359.870691,546,6453.551865
424.957148,626,6457.012519
54.355853,116,6457.606547
43.357013,129,6458.280755
672.872257,1000,6469.891706
655.162773,642,6498.675257
685.23031,623,6502.443981
963.293019,1000,6507.779882
459.052357,776,6511.903394
602.319142,1000,6517.210034
382.408845,698,6544.131576
509.80977,522,6551.689227
156.119541,283,6553.606263
19.207192,46,6553.92749
22.897188,28,6554.120767
158.379631,297,6555.893453
354.224535,340,6557.709512
150.306429,161,6558.53159
17.784426,47,6558.761177
725.571519,1000,6563.914629
786.319373,1000,6569.186639
183.025686,195,6570.237749
4.77544,58,6570.547083
33.636306,74,6594.000749
563.378166,1000,6601.431361
321.582465,439,6612.420582
353.402347,467,6614.846603
200.599009,314,6616.507935
382.749241,872,6621.055548
194.876597,1000,6627.042853
42.877099,85,6651.712525
134.04832,120,6652.454175
31.522708,104,6653.020389
350.458484,500,6655.754994
19.057863,47,6656.010095
200.354162,257,6657.410278
565.45641,1000,6671.535776
446.363801,380,6673.60359
73.026426,56,6673.901189
193.189694,190,6674.918384
907.293943,1000,6680.821846
227.915376,325,6682.826412
252.750797,259,6708.456416
42.13069,100,6709.027584
472.513241,619,6712.350593
991.473523,1000,6717.712044
1052.742979,1000,6722.878945
57.713267,58,6731.791556
125.702333,130,6732.720992
18.204015,33,6732.954437
22.980549,61,6733.381463
220.425178,267,6735.251288
40.344972,62,6735.65667
419.178702,353,6737.94507
5.007246,69,6738.401702
59.807755,146,6762.170739
7.265902,39,6762.384246
590.129411,742,6766.304422
461.816625,568,6769.238249
17.87792,54,6769.529767
440.919998,426,6771.816477
247.688119,612,6775.232872
79.37401,119,6775.949084
32.965927,80,6776.430707
302.953292,334,6778.52526
68.884729,103,6779.205299
394.203227,500,6782.450788
7.391475,52,6782.799126
830.038397,1000,6813.054427
233.555094,548,6816.031015
243.84551,293,6817.614147
