#{"t_start": 1718269166.0729077, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
18.538873,461,3.239042
25.758552,1000,8.581909
-23.17853,1000,13.933561
-32.263826,154,14.755847
17.347602,1000,20.021732
-11.975917,1000,53.003153
38.77768,365,55.042554
-98.362,338,65.308662
-53.258308,1000,70.633201
61.508061,363,72.520186
-3.969188,1000,77.775822
-42.523328,1000,111.044348
22.663477,209,112.182954
2.468967,113,112.815123
-82.114537,1000,126.367967
18.648496,1000,131.647731
-6.67788,179,132.596559
7.472441,197,133.656079
5.224321,28,133.82331
-72.305188,1000,166.739401
44.970399,160,167.662721
55.696453,1000,173.020673
-28.13678,1000,178.360781
33.586678,117,179.019639
30.511461,1000,192.605887
43.155964,187,193.66034
-40.202794,107,194.254325
-93.903789,1000,228.14674
-9.766483,24,228.289243
76.611698,1000,233.6149
-27.016548,1000,238.93975
-14.10386,1000,252.543089
-58.684814,1000,284.512425
118.954825,1000,289.796916
-6.399625,1000,295.059734
-34.919868,1000,300.596796
10.352062,1000,341.258714
57.880383,1000,346.563083
50.13809,374,348.564783
13.974344,1000,353.983151
-59.841891,1000,359.512844
-1.031562,1000,391.614891
56.820022,1000,405.267498
-63.574032,857,410.025573
-41.748718,148,410.843621
135.523262,1000,416.404327
29.897634,1000,447.634038
-54.424492,1000,452.853019
78.594845,1000,466.495739
248.452751,1000,472.09967
98.836764,410,474.398783
-44.236974,1000,505.203666
2.809743,400,507.267736
123.138958,1000,512.523378
60.914143,1000,526.888706
-1.371239,1000,557.620704
92.99759,1000,562.898902
66.471845,1000,568.17648
43.768655,743,572.141501
-70.836973,1000,577.73399
-15.657702,74,586.985865
11.19552,296,613.48819
10.107347,1000,618.909881
-43.420762,1000,624.447545
22.625677,1000,629.973943
90.725845,1000,660.287065
-185.320198,1000,675.22515
-109.904816,1000,680.824159
-12.194456,53,681.115209
-20.76574,544,684.128509
-17.235336,63,684.474937
69.817452,520,687.331284
133.157801,1000,717.199631
-34.713833,1000,722.49947
-81.149607,694,734.954929
-40.361515,279,736.518528
-10.238687,151,737.367968
21.957932,854,742.017467
-4.516541,157,742.839018
-167.056261,1000,773.725334
114.040938,1000,779.192087
66.724277,1000,784.728934
43.261,1000,798.545071
-53.836731,1000,829.813008
113.871891,1000,835.359361
-30.408648,250,836.746451
-46.847704,556,839.846411
46.638648,1000,845.383645
-32.654967,706,857.018642
103.849103,1000,888.958208
-34.016073,1000,894.40104
-173.63518,1000,899.662081
-65.419519,1000,904.85897
-65.540534,1000,944.079203
108.195923,1000,949.514242
27.666442,1000,954.825509
72.27873,1000,960.079387
25.608479,1000,990.695419
-25.391518,1000,1004.907558
-3.312159,28,1005.055545
26.549123,226,1006.26168
60.585662,1000,1011.617512
-104.225661,1000,1016.996558
-146.119621,1000,1047.645116
-80.788645,1000,1053.192009
-12.639977,1000,1066.854813
23.663023,1000,1072.180872
58.069161,1000,1103.537526
159.528394,1000,1109.075212
34.039224,347,1111.003561
40.183254,281,1112.48024
-63.764364,992,1125.776697
94.996549,1000,1131.247438
37.76813,1000,1162.402152
-35.567235,1000,1167.843447
163.469991,777,1171.985738
62.271834,574,1175.087092
16.093583,1000,1216.225184
-15.375292,122,1216.875092
179.497284,1000,1222.186844
