#{"t_start": 1718340251.382735, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
-74.47734,968,7.615108
-0.984351,68,8.048022
-19.73086,11,8.118849
65.669909,1000,14.980492
-23.838422,272,17.518815
32.663597,569,23.473803
-98.249042,1000,33.887185
-2.019223,117,35.089897
50.086569,1000,89.914582
5.75384,128,90.725133
17.638491,1000,97.582843
2.401562,213,99.398104
86.260642,1000,109.309399
-32.424606,1000,158.403093
-10.576012,26,158.610274
49.434978,450,162.22088
-8.963537,11,162.313415
-36.34312,1000,169.508739
24.783997,144,170.675994
-30.937847,560,182.990661
70.649291,375,185.947241
-8.272444,338,189.208871
85.977946,671,196.168585
3.995608,81,197.005275
58.564511,455,241.998075
78.727805,859,247.891272
-4.028273,308,250.079699
-46.374667,168,251.158274
61.540155,1000,258.551043
-8.002647,804,276.250098
-11.986634,170,278.05481
10.673253,1000,325.294157
-41.158952,880,331.997025
-20.693441,228,333.756357
42.009091,1000,342.734565
-5.92045,61,343.263654
34.118311,1000,353.293068
-16.172565,106,354.925554
