#{"t_start": 1718340251.240424, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
165.06404,1000,7.95762
-35.071844,1000,14.704365
-95.406638,1000,24.783631
54.924683,940,34.569988
-25.738345,714,78.941086
-28.316572,213,80.661295
31.371,185,90.359116
-50.172964,220,91.7346
-19.482423,27,91.901809
-134.823355,1000,99.15046
15.114543,77,99.779028
-40.864524,1000,109.764886
-23.408192,184,111.68613
-52.699675,893,159.372659
47.852514,1000,166.736598
27.513616,1000,182.482379
-11.297936,10,182.558205
11.476442,728,188.738428
-79.60296,1000,199.102976
11.324115,184,241.54048
11.545274,105,242.305854
-4.643253,313,244.576047
-51.265678,350,246.847292
31.601317,291,248.890415
0.555619,1000,255.728889
-85.17952,401,259.079283
-13.057036,725,275.98819
26.927248,1000,324.130867
-14.111849,84,324.66461
3.304514,29,324.847176
77.51523,1000,332.349904
38.23083,1000,341.10007
13.948045,306,343.814022
-15.821112,10,343.908815
-12.349499,240,346.188726
49.088526,1000,357.022264
9.053281,122,358.273798
