#{"t_start": 1718340251.2316618, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
-26.489709,347,3.839433
-32.350953,259,5.499058
49.725288,1000,11.774551
-23.430133,66,12.194069
11.53427,1000,21.371913
-35.060859,679,28.557796
123.560535,935,75.544455
19.762574,371,78.976977
-7.910505,325,81.467823
27.793094,1000,96.497418
-13.195027,862,104.252858
-28.356121,202,106.335717
-80.143332,1000,116.860304
-99.728368,1000,164.175675
31.517978,365,166.490355
2.395773,1000,182.161666
-47.386049,1000,191.032276
13.397946,145,192.511701
-15.055248,16,192.675375
13.109752,1000,242.976378
-19.865537,156,244.100386
73.048877,1000,250.883658
-39.536273,474,253.924576
-25.236239,26,254.124009
-58.423731,200,255.687255
1.237215,60,256.148515
-65.941016,514,270.239182
21.219881,1000,280.709551
-1.133016,67,281.479798
-29.849523,143,283.15834
-39.459698,1000,328.751929
-169.081803,1000,336.696701
121.653115,1000,346.033656
56.483721,509,351.231314
-57.155676,175,353.038017
