#{"t_start": 1718345965.5180707, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
18.039862,128,2.498974
87.82949,1000,13.936447
84.634409,676,21.481663
-8.832242,913,41.491598
-11.363063,19,41.891455
-12.109504,9,41.999075
81.277865,1000,59.057664
-24.676637,1000,125.69393
9.158491,38,126.262713
-28.090468,1000,150.123425
-11.586622,1000,158.532225
54.710817,518,165.996795
-49.666583,1000,253.599913
-6.426771,11,253.752444
22.32195,1000,267.735986
56.123833,830,279.927381
-15.146414,111,282.254683
48.153511,1000,296.749876
55.814514,494,303.463808
63.274939,1000,378.437737
41.256644,634,385.107704
-15.320848,10,385.212534
47.795609,1000,394.684543
-9.138857,12,394.780001
-13.711686,10,394.859295
-72.209636,582,400.028957
-11.278872,11,407.798944
61.40579,952,417.618811
6.256386,1000,462.336318
-6.861199,12,462.439298
-34.847189,58,462.938037
12.152327,94,463.67775
27.995022,557,469.666028
111.176375,1000,482.658205
76.354719,390,487.327515
60.198483,921,496.92765
1.431156,29,504.211566
-7.593022,10,504.28984
-7.362466,25,504.485348
167.695277,1000,548.959787
-5.027003,14,549.119254
77.792786,564,554.565351
136.664752,1000,573.676116
182.33114,1000,583.541303
-39.527351,834,592.297362
-8.717347,13,592.433563
-9.151358,12,592.558768
-15.859883,374,628.744495
-97.803116,817,645.178362
48.382655,1000,654.146649
68.968356,1000,675.939569
22.596142,470,679.750803
-22.625811,1000,732.778146
-8.353902,22,732.989535
131.078852,1000,750.776669
30.207374,329,753.609567
47.207182,513,759.043663
4.174571,1000,769.573771
97.776201,335,773.098684
34.860721,68,773.813266
118.733342,1000,827.485233
117.722936,623,832.653425
11.518908,68,833.210182
-8.568502,78,833.848446
191.207069,1000,851.159122
79.418544,217,852.883236
146.253818,1000,862.416267
52.122349,457,867.192693
-32.770482,664,919.268862
172.616011,1000,929.61386
0.672471,535,935.234828
126.78819,685,942.381634
-15.393601,31,942.706136
129.511874,1000,960.884035
-8.192763,34,961.157283
-10.347079,1000,1015.151308
64.230547,1000,1031.711056
67.031673,1000,1042.459033
177.342514,1000,1052.932538
287.940321,1000,1110.559212
18.634008,238,1113.915876
-13.094872,39,1114.47794
0.833918,37,1115.015785
150.887568,598,1123.10947
137.978276,999,1144.613675
95.406283,1000,1160.602782
-10.233616,12,1160.778445
111.297162,561,1228.257134
140.530935,577,1234.143224
164.605509,1000,1255.878375
85.216798,748,1266.534437
3.288865,34,1267.01323
197.567797,1000,1289.33355
209.261633,1000,1337.923427
138.360707,1000,1347.901556
238.443434,817,1364.630243
326.034818,1000,1375.15261
289.683826,1000,1447.420687
165.272924,1000,1467.261091
192.214204,1000,1481.073368
68.645421,823,1499.40553
21.457272,513,1504.902992
-12.599671,1000,1549.95153
287.748944,1000,1567.195831
135.614802,460,1572.021099
63.631058,581,1578.126747
345.891994,1000,1587.069587
307.941004,765,1638.189857
79.740755,1000,1649.092533
117.827115,1000,1666.943891
61.499936,279,1670.641675
261.856133,1000,1683.761613
49.479074,358,1687.69431
