#{"t_start": 1718459238.7976139, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
68.236515,70,1.082606
0.558358,84,1.589751
-31.650173,91,2.159879
-53.817028,101,2.799462
-70.951874,71,3.254095
-134.402815,103,3.906863
-86.864921,74,4.382262
-45.288005,82,4.892722
-70.153945,92,5.451176
-101.84125,87,5.991121
-127.646769,154,6.952243
45.295681,428,9.652205
16.162286,324,11.676353
-130.422697,227,13.084961
-127.104414,109,13.778612
-81.873265,99,14.395339
-123.474379,207,15.644096
46.073304,467,18.616526
-248.13232,175,19.719413
-73.377803,165,20.741011
-1.388706,466,23.670725
-44.971665,112,24.387725
-71.348706,99,25.009777
-22.516365,292,44.986338
-101.174174,95,45.550828
-60.3043,98,46.139961
24.536709,385,48.793372
-94.872902,163,50.162225
-186.022404,129,51.259899
-99.615686,113,52.030251
-63.238066,100,52.707622
-110.592054,107,53.427005
-133.509663,191,54.863743
-116.436575,110,55.855993
-68.49897,98,56.535875
-58.9137,137,57.429824
-72.830497,347,60.092866
-124.689374,74,60.602639
-63.361564,357,63.286363
-192.996075,119,64.047339
-107.032501,100,64.700435
-79.50779,122,65.505379
-44.903109,83,66.068651
-67.469405,91,66.653941
-114.868416,107,67.365927
50.066737,548,71.012771
-30.376447,86,71.546425
-1.236194,85,72.08558
-98.943641,98,72.705945
-173.747078,120,93.31632
-90.8913,172,94.391091
-95.538431,94,94.988211
-0.440332,219,96.505788
-23.263987,381,99.003038
-68.016407,83,99.547595
-142.490135,190,100.755537
-72.834898,164,101.83599
37.170318,252,103.50792
-153.844188,224,105.030674
-44.104692,91,105.625629
-161.162983,145,106.566539
-219.046624,170,107.695818
-53.551443,97,108.331993
-82.315064,83,108.862388
-11.930782,513,112.173784
-55.388943,210,113.554651
-101.152562,118,114.330082
-156.985364,181,115.521803
-130.33038,95,116.111422
-153.185909,163,117.1734
13.612156,382,119.629492
-79.571382,116,138.415608
-95.86696,136,139.331325
86.48775,295,141.241782
-108.690883,135,142.133957
-2.323662,412,144.86795
-64.790164,84,145.418272
-72.575594,97,146.05215
-185.792265,151,147.049307
-53.846907,109,147.75756
-81.117217,122,148.556352
-124.843095,185,149.772157
-0.994002,414,152.604105
-82.031044,84,153.427244
-21.152427,237,155.30128
-84.231637,102,155.980549
-61.666755,120,156.767843
-104.022183,87,157.337021
-40.452022,145,158.279406
-170.939481,190,159.512574
-133.675044,129,160.352349
-68.237288,79,160.867459
-123.123011,158,161.903359
-22.129009,84,162.44708
-50.387958,381,164.907907
-125.752867,114,183.447795
55.460383,371,185.851532
33.999446,594,189.729645
28.607654,411,192.363314
-117.087466,147,193.314474
-107.560869,136,194.20286
-24.5976,96,194.820726
-75.475101,164,195.898888
-314.696953,170,196.993603
-37.994022,123,197.77983
18.891859,160,198.817584
-85.820276,96,199.435788
-330.519293,208,200.762197
