#{"t_start": 1718459238.78325, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
16.525808,449,3.470977
-136.70056,73,3.933802
-13.659073,196,5.159457
-108.336357,124,5.928411
-106.93384,152,6.871123
3.200021,323,8.901304
-109.702391,119,9.659381
24.487934,258,11.27084
-104.151413,199,12.507205
-168.062154,147,13.431192
10.830106,311,15.341058
-60.461413,126,16.114659
-191.786552,120,16.888947
-152.619313,92,17.496133
-77.045267,152,18.444915
-220.614132,180,19.588495
-99.841646,123,20.343476
-202.789097,243,21.879945
-65.57541,111,22.5691
-318.086391,266,24.245854
-130.016178,121,25.011056
-100.520569,115,25.739894
-26.576032,338,45.951349
-54.154441,87,46.49026
-184.521521,114,47.34201
-77.196326,101,48.046031
-69.666268,146,48.988122
-128.246296,136,50.190801
-210.205182,200,51.79671
7.737921,416,54.727527
-171.429072,144,55.952825
-122.904934,111,56.712103
30.72755,309,58.812634
-43.553533,486,62.439093
-46.783736,80,63.209121
-93.876345,108,63.89297
-62.566264,76,64.382197
-88.425184,85,64.9413
-195.275601,166,66.057564
-2.785309,373,68.518316
-69.099502,145,69.481429
-133.980491,115,70.246841
-16.196342,377,72.663955
-81.649069,96,93.121695
37.299124,371,95.484971
-81.111109,97,96.131089
-79.503007,105,96.885116
-63.099209,100,97.530674
-53.373426,96,98.136686
-79.648224,91,98.772175
-403.686545,215,100.150896
-24.073734,312,102.185663
-106.949256,146,103.163489
-68.53168,122,104.012336
32.053322,443,106.927377
24.86803,299,108.869012
-57.953108,118,109.627481
-95.371836,127,110.447888
-95.640235,122,111.233217
22.512553,309,113.251791
-326.621584,208,114.621393
-112.273872,132,115.490545
-4.060426,375,117.893916
-117.386201,175,119.013848
-243.619314,166,138.12676
-32.97121,86,138.680701
-99.727249,140,139.613281
-194.299923,176,140.757702
-82.83639,228,142.263825
-187.883397,198,143.563066
-48.79176,130,144.447089
75.959891,402,147.081677
6.06952,368,149.488472
-93.760507,107,150.18781
-55.902122,99,150.833317
-100.711296,140,151.739436
-78.493338,109,152.578171
-160.715804,128,153.831996
-71.663153,114,154.776996
-35.290824,122,155.573841
-107.351252,105,156.269715
-91.668932,151,157.256437
-106.325119,236,158.797005
-79.606408,81,159.320848
5.273647,256,160.99121
-53.09167,133,161.858135
-88.091078,104,162.531687
-58.646358,93,163.136966
-69.177922,82,163.66603
-98.740936,129,164.483582
-103.121201,132,183.157974
-67.726071,114,183.880371
-105.027293,107,184.570048
3.728308,350,186.875159
-116.454521,124,187.690117
104.801116,506,190.941488
-84.422506,98,191.573818
-52.868698,90,192.150268
7.885822,232,193.64123
15.993829,451,196.59657
-136.557244,186,197.780805
-78.899887,123,198.582008
-120.613904,166,199.642159
-56.634101,114,200.35829
-9.973348,376,202.796052
-127.29857,132,203.646775
-110.005551,125,204.467834
-137.007876,96,205.084677
-109.473036,103,205.748922
36.9525,274,207.536533
16.79173,260,209.191154
-117.060021,121,227.729674
-133.098954,117,228.476035
-27.571718,66,228.890179
7.095176,245,230.649278
40.705748,582,234.435806
-98.439728,83,234.982031
-107.439342,126,235.802658
-202.908384,150,236.783502
-17.046683,378,239.186251
-17.594022,135,240.066978
-11.158297,252,241.67088
70.17528,323,243.768077
-53.905369,185,244.946769
-122.311967,126,245.767606
-65.893572,96,246.37123
-80.014903,131,247.213016
-107.811763,271,248.971338
-311.844241,201,250.264327
-77.562188,126,251.064969
-46.119421,81,251.574738
32.439536,477,272.864737
-46.05621,136,273.693947
-36.830418,118,274.444774
-379.47952,252,285.865653
5.312436,280,287.640271
-105.714041,129,288.47509
-175.626955,131,289.308287
-72.037101,89,289.88057
26.330321,366,292.250044
-45.261372,356,294.497207
5.596098,201,295.755218
27.917114,363,298.056937
-107.300849,109,298.737663
-46.214155,125,299.541994
-54.384226,97,300.165995
-88.953895,177,301.321671
-137.906071,171,302.475579
-66.699519,82,303.022439
-35.991735,75,303.519207
-90.052003,80,304.04403
-88.777994,135,304.928759
-86.147837,98,305.581075
-102.844012,106,306.298491
-98.617895,114,307.067507
32.04084,402,326.013851
-144.458713,135,326.834849
-111.707171,104,327.510178
62.135599,357,329.761333
-90.692796,172,330.876749
-69.709178,72,331.326023
-198.504019,135,332.174118
-55.707198,93,332.77152
-122.355635,176,333.865797
-8.087659,106,334.527181
-50.781103,101,335.174566
-203.619819,185,336.357347
52.573941,382,338.789382
32.198604,497,341.951435
-32.340062,163,343.000841
-14.788198,335,345.233358
-16.50401,169,346.364258
-61.397906,79,346.886251
-141.31026,139,347.822323
-6.673428,342,350.123706
-48.580383,84,350.693857
102.33647,351,368.733684
8.499175,273,370.570061
44.801745,252,372.194919
-90.634265,142,373.115775
-86.71226,87,373.682166
-78.69385,478,376.710093
-30.551779,388,379.211266
